admitidos,año,codigo snies del programa,id genero,semestre
27,2014,9786,1,1
5,2014,9790,1,1
502,2014,9794,1,1
34,2014,9803,1,1
160,2014,9806,1,1
193,2014,9809,1,1
26,2014,9811,2,1
14,2014,9812,2,1
42,2014,9818,1,1
1,2014,9821,1,1
93,2014,9824,1,1
168,2014,9829,2,1
45,2014,9833,2,1
264,2014,9839,1,1
234,2014,9853,2,1
45,2014,9869,2,1
401,2014,9870,2,1
19,2014,9872,2,1
1,2014,9873,1,1
10,2014,9874,1,1
442,2014,9877,1,1
10,2014,9878,2,1
22,2014,9881,1,1
39,2014,9882,1,1
85,2014,9888,2,1
26,2014,9897,1,1
135,2014,9899,1,1
17,2014,9915,2,1
93,2014,9942,2,1
39,2014,9949,2,1
20,2014,9963,2,1
23,2014,9968,2,1
34,2014,9976,1,1
26,2014,9980,2,1
18,2014,10007,1,1
56,2014,10013,1,1
5,2014,10028,2,1
44,2014,10036,1,1
193,2014,10045,1,1
1,2014,10046,1,1
414,2014,10052,2,1
3,2014,10057,2,1
355,2014,10059,1,1
59,2014,10062,2,1
10,2014,10064,1,1
110,2014,10073,2,1
15,2014,10082,2,1
95,2014,10093,2,1
23,2014,10096,1,1
45,2014,10103,1,1
19,2014,10123,1,1
78,2014,10124,1,1
26,2014,10126,1,1
73,2014,10127,2,1
459,2014,10137,2,1
13,2014,10148,2,1
16,2014,10149,2,1
15,2014,10156,1,1
92,2014,10158,1,1
107,2014,10159,2,1
13,2014,10161,2,1
21,2014,10162,1,1
10,2014,10163,1,1
120,2014,10164,1,1
2,2014,10171,1,1
27,2014,10191,1,1
11,2014,10192,2,1
1,2014,10199,1,1
22,2014,10200,2,1
35,2014,10211,1,1
29,2014,10212,1,1
89,2014,10213,1,1
7,2014,10221,2,1
57,2014,10223,2,1
31,2014,10224,1,1
19,2014,10227,2,1
38,2014,10233,2,1
103,2014,10243,1,1
1,2014,10246,1,1
86,2014,10252,2,1
5,2014,10257,2,1
47,2014,10264,1,1
14,2014,10276,1,1
163,2014,10282,2,1
35,2014,10286,2,1
111,2014,10305,1,1
65,2014,10311,1,1
9,2014,10329,1,1
26,2014,10339,2,1
2,2014,10343,1,1
7,2014,10345,1,1
22,2014,10349,2,1
57,2014,10358,2,1
82,2014,10359,1,1
15,2014,10363,2,1
18,2014,10369,1,1
22,2014,10380,1,1
4,2014,10383,1,1
16,2014,10397,1,1
61,2014,10401,1,1
24,2014,10405,2,1
19,2014,10406,1,1
129,2014,10416,2,1
35,2014,10420,2,1
7,2014,10425,1,1
103,2014,10430,1,1
32,2014,10438,2,1
61,2014,10439,1,1
14,2014,10443,2,1
18,2014,10445,2,1
7,2014,10448,2,1
14,2014,10454,1,1
13,2014,10455,1,1
1,2014,10456,1,1
34,2014,10461,2,1
56,2014,10462,2,1
46,2014,10463,1,1
77,2014,10464,2,1
19,2014,10471,2,1
32,2014,10472,2,1
81,2014,10473,2,1
9,2014,10475,2,1
19,2014,10476,2,1
1,2014,10478,1,1
39,2014,10480,2,1
12,2014,10484,2,1
38,2014,10495,2,1
465,2014,10508,1,1
55,2014,10522,2,1
30,2014,10528,2,1
51,2014,10530,2,1
129,2014,10531,1,1
46,2014,10532,2,1
62,2014,10533,2,1
26,2014,10544,2,1
14,2014,10545,1,1
163,2014,10547,2,1
176,2014,10548,1,1
105,2014,10550,2,1
20,2014,10552,2,1
142,2014,10554,1,1
122,2014,10555,1,1
1,2014,10559,2,1
136,2014,10561,1,1
271,2014,10569,2,1
65,2014,10571,2,1
288,2014,10574,1,1
85,2014,10578,2,1
29,2014,10580,1,1
16,2014,10587,1,1
80,2014,10611,1,1
56,2014,10614,1,1
36,2014,10615,2,1
81,2014,10625,1,1
9,2014,10628,2,1
50,2014,10633,2,1
12,2014,10639,1,1
17,2014,10656,2,1
49,2014,10658,1,1
50,2014,10659,2,1
62,2014,10660,1,1
38,2014,10661,2,1
11,2014,10663,1,1
101,2014,10667,1,1
5,2014,10672,2,1
7,2014,10673,2,1
4,2014,10674,1,1
2,2014,10675,1,1
12,2014,10681,2,1
121,2014,10688,1,1
13,2014,10694,2,1
10,2014,10703,1,1
15,2014,10720,2,1
10,2014,10724,2,1
68,2014,10737,1,1
57,2014,10738,1,1
28,2014,10748,1,1
32,2014,10753,2,1
65,2014,10754,1,1
67,2014,10755,2,1
24,2014,10756,2,1
263,2014,10766,2,1
21,2014,10768,1,1
86,2014,10776,1,1
40,2014,10784,2,1
11,2014,10791,1,1
6,2014,10793,1,1
2,2014,10798,2,1
8,2014,10799,1,1
40,2014,10818,2,1
10,2014,10825,1,1
10,2014,10835,1,1
239,2014,10840,1,1
52,2014,10851,2,1
103,2014,10852,1,1
26,2014,10853,1,1
44,2014,10862,2,1
27,2014,10872,1,1
18,2014,10883,2,1
164,2014,10903,1,1
43,2014,10905,2,1
49,2014,10922,2,1
110,2014,10923,1,1
6,2014,10925,1,1
17,2014,10931,2,1
11,2014,10940,2,1
65,2014,10955,1,1
38,2014,10959,1,1
180,2014,10963,1,1
67,2014,10969,1,1
17,2014,10971,2,1
24,2014,10972,1,1
24,2014,10977,1,1
15,2014,10979,1,1
17,2014,10980,1,1
8,2014,10982,1,1
111,2014,10993,2,1
34,2014,10995,2,1
31,2014,11001,1,1
287,2014,11004,1,1
398,2014,11007,1,1
26,2014,11011,1,1
13,2014,11024,2,1
1,2014,11051,2,1
33,2014,11058,1,1
28,2014,11067,2,1
17,2014,11070,1,1
19,2014,11078,1,1
3,2014,11083,1,1
238,2014,11085,1,1
27,2014,11100,1,1
77,2014,11101,2,1
10,2014,11102,1,1
18,2014,11108,2,1
3,2014,11109,2,1
7,2014,11121,1,1
165,2014,11123,2,1
136,2014,11128,1,1
49,2014,11132,1,1
64,2014,11141,1,1
2,2014,11166,2,1
32,2014,11183,1,1
37,2014,11184,1,1
25,2014,11185,2,1
69,2014,11188,2,1
8,2014,11197,2,1
55,2014,11203,1,1
49,2014,11205,2,1
83,2014,11206,1,1
1,2014,11210,1,1
281,2014,11212,1,1
1,2014,11218,1,1
161,2014,11221,1,1
101,2014,11239,1,1
5,2014,11245,2,1
30,2014,11247,1,1
222,2014,11255,2,1
30,2014,11257,2,1
32,2014,11264,2,1
63,2014,11268,1,1
62,2014,11274,1,1
286,2014,11278,1,1
9,2014,11282,2,1
2,2014,11298,1,1
1,2014,11299,1,1
19,2014,11301,1,1
40,2014,11302,1,1
105,2014,11305,1,1
43,2014,11309,1,1
23,2014,11310,2,1
24,2014,11311,2,1
109,2014,11317,1,1
28,2014,11322,2,1
56,2014,11323,1,1
6,2014,11324,1,1
151,2014,11330,1,1
7,2014,11334,1,1
15,2014,11346,2,1
90,2014,11347,2,1
93,2014,11348,2,1
56,2014,11358,2,1
145,2014,11363,1,1
65,2014,11369,1,1
39,2014,11374,2,1
240,2014,11379,1,1
56,2014,11396,2,1
54,2014,11401,1,1
33,2014,11406,2,1
81,2014,11409,1,1
142,2014,11410,2,1
80,2014,11411,1,1
15,2014,11417,1,1
101,2014,11420,1,1
33,2014,11425,2,1
154,2014,11428,2,1
12,2014,11429,2,1
118,2014,11437,2,1
2,2014,11438,2,1
42,2014,11439,2,1
40,2014,11452,2,1
75,2014,11455,1,1
57,2014,11459,1,1
67,2014,11460,1,1
4,2014,11463,1,1
22,2014,11469,1,1
1,2014,11474,1,1
20,2014,11489,2,1
12,2014,11498,1,1
215,2014,11505,1,1
20,2014,11515,1,1
40,2014,11519,2,1
70,2014,11529,1,1
1,2014,11537,2,1
1,2014,11538,2,1
104,2014,11557,2,1
1,2014,11559,1,1
38,2014,11577,1,1
51,2014,11578,1,1
28,2014,11584,1,1
1,2014,11585,1,1
47,2014,11588,2,1
75,2014,11604,1,1
22,2014,11621,2,1
54,2014,11632,1,1
27,2014,11648,2,1
7,2014,11656,1,1
11,2014,11675,1,1
35,2014,11690,1,1
22,2014,11706,1,1
24,2014,11716,2,1
151,2014,11734,2,1
26,2014,11737,2,1
60,2014,11750,1,1
56,2014,11755,1,1
17,2014,11773,1,1
238,2014,11805,1,1
1,2014,11807,2,1
24,2014,11815,1,1
13,2014,11817,2,1
4,2014,11818,2,1
2,2014,11820,2,1
7,2014,11822,2,1
51,2014,11832,1,1
16,2014,11833,1,1
10,2014,11834,2,1
4,2014,11835,1,1
84,2014,11845,1,1
44,2014,11846,2,1
31,2014,11852,2,1
40,2014,11858,1,1
13,2014,11861,1,1
7,2014,11863,1,1
34,2014,11874,1,1
81,2014,11877,2,1
35,2014,11879,2,1
31,2014,11880,2,1
70,2014,11882,2,1
153,2014,11911,2,1
24,2014,11916,2,1
56,2014,11917,1,1
12,2014,11918,1,1
5,2014,11923,1,1
35,2014,11925,2,1
19,2014,11927,1,1
22,2014,11929,1,1
21,2014,11941,1,1
65,2014,11942,2,1
78,2014,11945,2,1
40,2014,11950,2,1
56,2014,11952,1,1
266,2014,11958,2,1
36,2014,11965,2,1
24,2014,11967,1,1
14,2014,11969,1,1
19,2014,11971,1,1
16,2014,11975,2,1
12,2014,11982,2,1
10,2014,11985,2,1
12,2014,11988,1,1
226,2014,11993,1,1
46,2014,11994,1,1
2,2014,11996,2,1
50,2014,11997,1,1
37,2014,12002,1,1
234,2014,12008,1,1
25,2014,12014,2,1
33,2014,12019,2,1
94,2014,12026,1,1
117,2014,12033,1,1
5,2014,12034,1,1
3,2014,12036,1,1
21,2014,12037,1,1
5,2014,12039,2,1
30,2014,12043,2,1
37,2014,12044,1,1
64,2014,12045,2,1
39,2014,12046,1,1
1,2014,12047,1,1
12,2014,12048,2,1
57,2014,12071,1,1
189,2014,12073,2,1
112,2014,12075,1,1
12,2014,12080,1,1
5,2014,12092,2,1
3,2014,12094,2,1
45,2014,12101,2,1
11,2014,12106,2,1
15,2014,12144,2,1
81,2014,12145,1,1
68,2014,12159,1,1
3,2014,12165,2,1
21,2014,12167,2,1
11,2014,12168,1,1
50,2014,12170,1,1
55,2014,12173,2,1
12,2014,12182,1,1
73,2014,12198,2,1
18,2014,12206,2,1
19,2014,12215,1,1
39,2014,12223,2,1
62,2014,12226,2,1
3,2014,12236,2,1
22,2014,12252,2,1
23,2014,12260,1,1
2,2014,12271,2,1
62,2014,12282,1,1
3,2014,12287,1,1
46,2014,12315,1,1
18,2014,12320,1,1
54,2014,12333,1,1
28,2014,12340,2,1
13,2014,12376,1,1
12,2014,12391,1,1
13,2014,12393,1,1
86,2014,12398,1,1
61,2014,12426,1,1
149,2014,12430,1,1
24,2014,12448,2,1
50,2014,12457,2,1
41,2014,12460,2,1
40,2014,12461,2,1
49,2014,12465,2,1
31,2014,12466,1,1
74,2014,12467,1,1
35,2014,12471,1,1
25,2014,12475,2,1
19,2014,12483,1,1
57,2014,12486,2,1
53,2014,12492,1,1
37,2014,12493,1,1
50,2014,12495,1,1
47,2014,12497,1,1
50,2014,12499,1,1
42,2014,12501,2,1
38,2014,12503,2,1
46,2014,12504,2,1
45,2014,12505,1,1
40,2014,12506,2,1
46,2014,12507,1,1
42,2014,12508,2,1
49,2014,12509,1,1
46,2014,12511,2,1
45,2014,12535,2,1
47,2014,12577,1,1
1,2014,12633,2,1
53,2014,12696,1,1
23,2014,12702,2,1
27,2014,12703,2,1
29,2014,12705,1,1
75,2014,12708,1,1
306,2014,12711,2,1
62,2014,12761,2,1
4,2014,12764,2,1
60,2014,12765,2,1
29,2014,12790,2,1
82,2014,12796,2,1
20,2014,12797,2,1
57,2014,12806,2,1
36,2014,12812,1,1
20,2014,12828,2,1
47,2014,12835,2,1
64,2014,12852,1,1
6,2014,12878,2,1
32,2014,12886,2,1
15,2014,12893,2,1
3,2014,12927,2,1
4,2014,12932,2,1
64,2014,12934,1,1
37,2014,12948,2,1
104,2014,12956,2,1
46,2014,12960,1,1
129,2014,12967,2,1
97,2014,12976,1,1
48,2014,13018,2,1
40,2014,13049,2,1
13,2014,13058,2,1
5,2014,13061,2,1
27,2014,13062,1,1
58,2014,13065,2,1
171,2014,13074,2,1
166,2014,13076,2,1
58,2014,13090,1,1
224,2014,13093,2,1
11,2014,13105,2,1
54,2014,13143,2,1
7,2014,13144,1,1
38,2014,13145,1,1
49,2014,13153,1,1
13,2014,13187,2,1
81,2014,13210,1,1
5,2014,13214,1,1
63,2014,13217,2,1
51,2014,13218,1,1
65,2014,13219,2,1
43,2014,13220,2,1
56,2014,13221,1,1
49,2014,13222,2,1
13,2014,13227,2,1
16,2014,13251,1,1
64,2014,13257,2,1
91,2014,13259,2,1
6,2014,13275,2,1
13,2014,13287,1,1
28,2014,13290,1,1
67,2014,13291,1,1
11,2014,13293,2,1
10,2014,13294,2,1
17,2014,13296,2,1
8,2014,13297,1,1
40,2014,13301,1,1
18,2014,13314,2,1
19,2014,13318,2,1
52,2014,13321,1,1
4,2014,13328,2,1
3,2014,13341,1,1
39,2014,13344,2,1
29,2014,13350,1,1
18,2014,13351,1,1
1,2014,13355,2,1
105,2014,13357,2,1
156,2014,13358,2,1
59,2014,13367,2,1
27,2014,13368,2,1
240,2014,13370,2,1
31,2014,13380,1,1
5,2014,13387,2,1
1,2014,13389,2,1
24,2014,13404,1,1
93,2014,13414,1,1
30,2014,13459,2,1
21,2014,13465,2,1
72,2014,13469,1,1
6,2014,13476,1,1
30,2014,13512,2,1
4,2014,13537,1,1
183,2014,13539,2,1
37,2014,13541,2,1
11,2014,13557,1,1
201,2014,13568,1,1
57,2014,13577,2,1
5,2014,13581,1,1
11,2014,13595,1,1
7,2014,13627,1,1
2,2014,13636,2,1
31,2014,13642,1,1
130,2014,13651,2,1
84,2014,13655,2,1
10,2014,13673,2,1
34,2014,13675,1,1
85,2014,13692,2,1
51,2014,13694,2,1
17,2014,13695,1,1
21,2014,13705,1,1
9,2014,13730,1,1
160,2014,13734,2,1
13,2014,13741,2,1
63,2014,13768,2,1
32,2014,13773,1,1
16,2014,13793,2,1
41,2014,13837,1,1
218,2014,13976,1,1
275,2014,13980,2,1
11,2014,14000,1,1
4,2014,14001,1,1
2,2014,14003,2,1
6,2014,14004,1,1
75,2014,14018,1,1
13,2014,14021,2,1
4,2014,14029,1,1
37,2014,14031,2,1
41,2014,14032,2,1
13,2014,14042,1,1
7,2014,14043,2,1
13,2014,14047,1,1
84,2014,14060,2,1
17,2014,14075,1,1
44,2014,14119,1,1
1,2014,14122,2,1
67,2014,14143,2,1
60,2014,14184,2,1
68,2014,14190,1,1
138,2014,14234,1,1
227,2014,14237,2,1
165,2014,14288,1,1
38,2014,14320,2,1
15,2014,14330,2,1
15,2014,14374,1,1
42,2014,14384,2,1
15,2014,14391,2,1
19,2014,14421,1,1
31,2014,14435,2,1
1,2014,14444,1,1
82,2014,14732,2,1
53,2014,14747,1,1
25,2014,14750,1,1
45,2014,14751,2,1
50,2014,14752,2,1
48,2014,14753,1,1
74,2014,14771,2,1
15,2014,14772,2,1
67,2014,14802,1,1
22,2014,14822,1,1
30,2014,14826,2,1
51,2014,14837,1,1
8,2014,14841,1,1
8,2014,14847,1,1
58,2014,14853,1,1
18,2014,14858,1,1
146,2014,14863,1,1
13,2014,14866,2,1
9,2014,14868,1,1
9,2014,14869,1,1
12,2014,14877,2,1
213,2014,14880,1,1
63,2014,14887,1,1
24,2014,14902,2,1
3,2014,14912,1,1
27,2014,14962,2,1
18,2014,14965,1,1
80,2014,14969,2,1
42,2014,15034,1,1
179,2014,15052,1,1
285,2014,15111,2,1
70,2014,15188,1,1
34,2014,15229,2,1
306,2014,15233,2,1
57,2014,15235,2,1
28,2014,15241,2,1
363,2014,15243,1,1
29,2014,15245,2,1
118,2014,15278,1,1
44,2014,15313,2,1
25,2014,15316,1,1
17,2014,15319,1,1
1,2014,15325,1,1
1,2014,15330,1,1
24,2014,15340,1,1
7,2014,15343,2,1
20,2014,15354,1,1
87,2014,15383,2,1
18,2014,15384,1,1
18,2014,15412,2,1
132,2014,15416,1,1
12,2014,15418,2,1
126,2014,15422,1,1
41,2014,15426,1,1
40,2014,15440,2,1
46,2014,15441,1,1
45,2014,15442,1,1
48,2014,15450,1,1
16,2014,15460,2,1
175,2014,15465,2,1
31,2014,15491,1,1
184,2014,15533,1,1
185,2014,15534,2,1
53,2014,15538,1,1
46,2014,15540,2,1
20,2014,15541,2,1
14,2014,15544,2,1
114,2014,15555,2,1
33,2014,15569,1,1
36,2014,15577,2,1
45,2014,15583,2,1
95,2014,15593,2,1
834,2014,15600,2,1
22,2014,15604,2,1
25,2014,15610,2,1
94,2014,15613,1,1
29,2014,15614,1,1
2,2014,15616,1,1
44,2014,15653,1,1
5,2014,15677,1,1
34,2014,15678,2,1
7,2014,15679,1,1
28,2014,15683,2,1
98,2014,15704,2,1
97,2014,15706,1,1
64,2014,15707,1,1
70,2014,15760,2,1
31,2014,15767,1,1
28,2014,15769,2,1
40,2014,15770,2,1
11,2014,15779,1,1
6,2014,15784,2,1
14,2014,15794,2,1
22,2014,15803,2,1
36,2014,15808,2,1
8,2014,15810,2,1
43,2014,15847,1,1
57,2014,15860,2,1
20,2014,15878,2,1
16,2014,15892,1,1
18,2014,15895,1,1
7,2014,15897,1,1
7,2014,15898,2,1
15,2014,15900,2,1
39,2014,15901,2,1
22,2014,15903,2,1
34,2014,15906,2,1
59,2014,15911,2,1
61,2014,15927,1,1
8,2014,15929,2,1
51,2014,15943,1,1
31,2014,15946,1,1
28,2014,15947,1,1
34,2014,15953,2,1
3,2014,15980,2,1
36,2014,15986,1,1
60,2014,15987,2,1
7,2014,15988,2,1
63,2014,15996,1,1
6,2014,16002,2,1
37,2014,16005,2,1
49,2014,16006,2,1
106,2014,16010,2,1
83,2014,16017,1,1
39,2014,16018,2,1
4,2014,16021,1,1
17,2014,16027,1,1
5,2014,16030,2,1
17,2014,16036,1,1
51,2014,16039,2,1
36,2014,16052,1,1
26,2014,16054,1,1
21,2014,16060,1,1
13,2014,16063,1,1
21,2014,16069,1,1
5,2014,16071,1,1
12,2014,16072,2,1
18,2014,16074,1,1
71,2014,16089,2,1
27,2014,16090,1,1
4,2014,16116,1,1
61,2014,16120,2,1
23,2014,16124,2,1
54,2014,16127,2,1
2,2014,16129,1,1
37,2014,16131,1,1
6,2014,16137,2,1
16,2014,16138,1,1
85,2014,16147,1,1
36,2014,16160,1,1
3,2014,16166,1,1
105,2014,16169,2,1
7,2014,16171,1,1
3,2014,16175,1,1
2,2014,16176,1,1
3,2014,16183,2,1
3,2014,16189,1,1
372,2014,16196,1,1
3,2014,16203,2,1
14,2014,16205,1,1
7,2014,16209,1,1
15,2014,16213,2,1
9,2014,16222,2,1
13,2014,16224,2,1
9,2014,16228,1,1
44,2014,16234,2,1
89,2014,16249,1,1
57,2014,16251,1,1
54,2014,16264,1,1
29,2014,16483,1,1
118,2014,16489,1,1
51,2014,16491,2,1
45,2014,16502,1,1
31,2014,16534,2,1
6,2014,16554,1,1
9,2014,16557,1,1
58,2014,16608,1,1
29,2014,16616,2,1
54,2014,16837,2,1
53,2014,16839,2,1
38,2014,16840,2,1
55,2014,16842,2,1
35,2014,16846,2,1
118,2014,16867,2,1
29,2014,16868,2,1
159,2014,16877,1,1
20,2014,16878,1,1
16,2014,16879,1,1
27,2014,16884,1,1
3,2014,16887,1,1
30,2014,16890,2,1
69,2014,16895,2,1
47,2014,16902,2,1
40,2014,16903,1,1
47,2014,16904,1,1
54,2014,16905,1,1
56,2014,16911,2,1
54,2014,16912,1,1
56,2014,16914,2,1
51,2014,16915,2,1
39,2014,16916,1,1
20,2014,16919,2,1
57,2014,16920,2,1
73,2014,16921,1,1
56,2014,16922,1,1
67,2014,16923,1,1
48,2014,16924,2,1
72,2014,16925,1,1
48,2014,16926,1,1
7,2014,16927,2,1
14,2014,16932,2,1
22,2014,16933,1,1
4,2014,16934,1,1
4,2014,16936,1,1
44,2014,16938,1,1
60,2014,16939,2,1
49,2014,16940,1,1
76,2014,16941,2,1
2,2014,16943,1,1
2,2014,16946,2,1
48,2014,16947,2,1
30,2014,16948,1,1
2,2014,16949,1,1
4,2014,16952,1,1
2,2014,16954,1,1
2,2014,16955,1,1
673,2014,16983,2,1
25,2014,16990,1,1
233,2014,16999,1,1
17,2014,17371,2,1
31,2014,17407,2,1
51,2014,17411,2,1
18,2014,17443,2,1
63,2014,17445,1,1
14,2014,17462,2,1
18,2014,17477,2,1
33,2014,17487,1,1
40,2014,17489,1,1
33,2014,17490,1,1
44,2014,17492,2,1
25,2014,17498,1,1
84,2014,17506,1,1
26,2014,17521,1,1
39,2014,17524,2,1
2,2014,17529,1,1
75,2014,17577,2,1
83,2014,17579,2,1
7,2014,17580,2,1
29,2014,17581,2,1
25,2014,17582,1,1
107,2014,17593,1,1
18,2014,17598,1,1
154,2014,17630,1,1
81,2014,17632,1,1
44,2014,17661,2,1
7,2014,17663,1,1
107,2014,17664,1,1
33,2014,17675,2,1
43,2014,17680,1,1
1,2014,17681,1,1
156,2014,17691,1,1
13,2014,17692,1,1
13,2014,17698,1,1
92,2014,17702,1,1
28,2014,17704,1,1
40,2014,17705,2,1
47,2014,17706,1,1
6,2014,17710,2,1
39,2014,17711,2,1
119,2014,17720,2,1
32,2014,17723,1,1
53,2014,17733,2,1
10,2014,17734,1,1
24,2014,17744,2,1
118,2014,17749,1,1
42,2014,17757,1,1
77,2014,17759,2,1
107,2014,17760,1,1
38,2014,17767,2,1
120,2014,17770,1,1
29,2014,17771,1,1
60,2014,17772,2,1
28,2014,17777,2,1
17,2014,17796,2,1
76,2014,17800,2,1
75,2014,17803,2,1
45,2014,17810,1,1
35,2014,17832,2,1
50,2014,17836,1,1
25,2014,17860,2,1
5,2014,17862,2,1
277,2014,17866,1,1
39,2014,17892,1,1
19,2014,17906,1,1
9,2014,17908,2,1
50,2014,18873,2,1
193,2014,18874,2,1
35,2014,18890,1,1
49,2014,18973,2,1
64,2014,18977,1,1
108,2014,18979,1,1
61,2014,18980,2,1
166,2014,18982,1,1
104,2014,18984,1,1
11,2014,19025,1,1
56,2014,19032,1,1
50,2014,19036,2,1
26,2014,19042,1,1
45,2014,19044,2,1
55,2014,19054,1,1
53,2014,19056,1,1
37,2014,19062,2,1
9,2014,19071,1,1
27,2014,19080,1,1
19,2014,19082,2,1
35,2014,19085,1,1
69,2014,19086,2,1
88,2014,19095,1,1
22,2014,19098,2,1
13,2014,19106,1,1
28,2014,19109,2,1
14,2014,19116,2,1
1,2014,19123,2,1
17,2014,19124,2,1
37,2014,19128,1,1
31,2014,19160,2,1
69,2014,19164,1,1
11,2014,19165,2,1
19,2014,19167,2,1
1,2014,19175,2,1
41,2014,19179,1,1
61,2014,19193,1,1
33,2014,19201,2,1
17,2014,19203,1,1
29,2014,19205,2,1
39,2014,19207,1,1
34,2014,19209,1,1
1,2014,19213,1,1
8,2014,19215,1,1
1,2014,19218,1,1
1,2014,19219,1,1
3,2014,19221,1,1
24,2014,19228,2,1
56,2014,19254,2,1
8,2014,19255,1,1
64,2014,19256,1,1
32,2014,19259,1,1
163,2014,19265,1,1
115,2014,19270,1,1
30,2014,19312,1,1
28,2014,19340,2,1
46,2014,19353,1,1
10,2014,19354,1,1
24,2014,19361,2,1
16,2014,19376,2,1
109,2014,19385,1,1
46,2014,19388,1,1
1,2014,19461,1,1
17,2014,19466,1,1
1,2014,19467,2,1
146,2014,19470,1,1
54,2014,19481,2,1
92,2014,19483,2,1
24,2014,19486,2,1
19,2014,19493,2,1
41,2014,19494,2,1
31,2014,19500,2,1
11,2014,19514,2,1
49,2014,19515,2,1
35,2014,19533,2,1
31,2014,19543,2,1
7,2014,19546,1,1
471,2014,19563,1,1
157,2014,19564,2,1
47,2014,19567,1,1
46,2014,19570,2,1
60,2014,19571,1,1
7,2014,19572,1,1
15,2014,19573,1,1
16,2014,19581,2,1
23,2014,19601,2,1
239,2014,19603,1,1
122,2014,19608,2,1
78,2014,19609,2,1
11,2014,19637,2,1
42,2014,19641,2,1
38,2014,19642,2,1
22,2014,19646,2,1
13,2014,19660,2,1
126,2014,19723,1,1
192,2014,19725,1,1
11,2014,19726,2,1
78,2014,19732,1,1
98,2014,19733,2,1
31,2014,19734,2,1
36,2014,19736,1,1
77,2014,19737,2,1
32,2014,19741,1,1
349,2014,19742,2,1
91,2014,19761,2,1
93,2014,19763,1,1
113,2014,19765,1,1
22,2014,19769,1,1
24,2014,19771,2,1
89,2014,19774,1,1
216,2014,19781,2,1
125,2014,19785,1,1
64,2014,19787,2,1
114,2014,19788,2,1
7,2014,19792,2,1
129,2014,19816,2,1
13,2014,19817,2,1
47,2014,19828,2,1
3,2014,19849,1,1
13,2014,19850,1,1
10,2014,19859,1,1
9,2014,19861,1,1
11,2014,19863,2,1
6,2014,19864,1,1
7,2014,19865,2,1
15,2014,19866,2,1
12,2014,19867,1,1
14,2014,19869,1,1
55,2014,19886,1,1
5,2014,19887,2,1
1,2014,19888,2,1
7,2014,19889,1,1
3,2014,19890,2,1
14,2014,19892,2,1
3,2014,19894,1,1
2,2014,19895,2,1
6,2014,19897,2,1
10,2014,19899,1,1
4,2014,19900,1,1
3,2014,19901,2,1
11,2014,19902,2,1
8,2014,19903,1,1
9,2014,19904,1,1
14,2014,19905,1,1
25,2014,19906,2,1
15,2014,19907,1,1
31,2014,19909,2,1
55,2014,19910,1,1
14,2014,19911,1,1
4,2014,19915,2,1
14,2014,19917,2,1
6,2014,19918,2,1
8,2014,19919,1,1
5,2014,19920,1,1
5,2014,19924,1,1
3,2014,19926,2,1
15,2014,19930,1,1
7,2014,19931,1,1
17,2014,19932,2,1
9,2014,19936,1,1
32,2014,19938,2,1
25,2014,19944,2,1
48,2014,19945,2,1
7,2014,19947,1,1
45,2014,19948,1,1
2,2014,19963,1,1
39,2014,19969,1,1
5,2014,19971,1,1
24,2014,19976,1,1
103,2014,19979,2,1
38,2014,19987,1,1
47,2014,19989,2,1
14,2014,19993,1,1
107,2014,19994,2,1
122,2014,19996,2,1
55,2014,20017,2,1
46,2014,20018,2,1
37,2014,20020,1,1
49,2014,20024,1,1
10,2014,20026,2,1
6,2014,20029,1,1
42,2014,20030,2,1
2,2014,20034,2,1
27,2014,20040,2,1
89,2014,20042,2,1
381,2014,20044,2,1
7,2014,20045,1,1
13,2014,20052,1,1
83,2014,20053,2,1
10,2014,20074,2,1
137,2014,20095,2,1
91,2014,20096,2,1
193,2014,20100,2,1
30,2014,20102,1,1
5,2014,20103,1,1
81,2014,20104,1,1
8,2014,20105,2,1
202,2014,20106,2,1
31,2014,20107,1,1
62,2014,20109,1,1
17,2014,20110,2,1
40,2014,20113,2,1
52,2014,20115,2,1
50,2014,20118,2,1
5,2014,20121,1,1
36,2014,20122,2,1
20,2014,20123,2,1
6,2014,20124,2,1
69,2014,20127,1,1
40,2014,20128,2,1
60,2014,20146,2,1
18,2014,20148,1,1
61,2014,20151,1,1
91,2014,20162,1,1
139,2014,20164,2,1
160,2014,20166,1,1
14,2014,20168,2,1
95,2014,20169,2,1
33,2014,20170,2,1
30,2014,20171,1,1
141,2014,20172,2,1
59,2014,20181,1,1
217,2014,20185,1,1
131,2014,20191,2,1
10,2014,20192,1,1
19,2014,20198,2,1
53,2014,20200,2,1
23,2014,20204,2,1
15,2014,20208,2,1
45,2014,20209,2,1
28,2014,20210,1,1
21,2014,20211,2,1
30,2014,20212,1,1
69,2014,20214,2,1
143,2014,20215,1,1
69,2014,20216,2,1
6,2014,20217,1,1
21,2014,20218,1,1
16,2014,20219,1,1
52,2014,20222,1,1
43,2014,20223,2,1
81,2014,20226,2,1
115,2014,20227,1,1
53,2014,20255,1,1
11,2014,20258,1,1
134,2014,20259,1,1
47,2014,20261,2,1
29,2014,20263,1,1
257,2014,20264,2,1
22,2014,20267,1,1
84,2014,20270,1,1
41,2014,20271,2,1
85,2014,20370,2,1
65,2014,20376,1,1
13,2014,20388,2,1
27,2014,20390,2,1
27,2014,20397,2,1
