Código SNIES del programa,Año,Semestre,ID Sexo,Inscripciones 2020
53268,2020,1,1,14
53269,2020,1,1,7
53271,2020,1,1,10
53272,2020,1,2,8
53273,2020,1,1,6
53280,2020,1,1,30
53281,2020,1,1,1
53283,2020,1,2,67
53288,2020,1,2,187
53290,2020,1,1,237
53291,2020,1,1,18
53296,2020,1,1,34
53299,2020,1,1,12
53302,2020,1,2,21
53303,2020,1,1,201
53305,2020,1,2,65
53308,2020,1,1,1
53309,2020,1,2,8
53313,2020,1,1,34
53315,2020,1,1,21
53317,2020,1,2,28
53318,2020,1,1,36
53320,2020,1,1,23
53322,2020,1,2,20
53329,2020,1,2,22
53331,2020,1,1,115
53332,2020,1,1,2
53333,2020,1,1,89
53334,2020,1,1,41
53340,2020,1,2,255
53341,2020,1,1,19
53343,2020,1,2,374
53344,2020,1,1,197
53353,2020,1,1,10
53354,2020,1,1,203
53356,2020,1,2,15
53358,2020,1,1,38
53367,2020,1,1,6
53371,2020,1,2,52
53374,2020,1,1,22
53375,2020,1,2,1
53376,2020,1,2,4
53382,2020,1,2,1
53384,2020,1,2,17
53390,2020,1,2,43
53395,2020,1,2,51
53397,2020,1,1,80
53399,2020,1,2,4
53400,2020,1,1,1
53404,2020,1,1,60
53406,2020,1,2,16
53407,2020,1,1,44
53408,2020,1,2,41
53409,2020,1,2,7
53410,2020,1,1,4
53413,2020,1,2,94
53414,2020,1,1,35
53416,2020,1,1,63
53426,2020,1,1,102
53427,2020,1,2,18
53430,2020,1,2,44
53442,2020,1,1,60
53443,2020,1,1,50
53444,2020,1,2,11
53445,2020,1,1,26
53448,2020,1,2,3
53451,2020,1,2,10
53456,2020,1,1,190
53459,2020,1,2,10
53460,2020,1,2,3
53462,2020,1,1,6
53470,2020,1,1,128
53474,2020,1,1,40
53475,2020,1,1,18
53476,2020,1,1,5
53478,2020,1,1,4
53481,2020,1,1,1
53485,2020,1,1,53
53487,2020,1,2,5
53488,2020,1,2,4
53489,2020,1,2,6
53493,2020,1,1,2
53495,2020,1,2,20
53496,2020,1,1,33
53497,2020,1,1,21
53498,2020,1,2,6
53500,2020,1,2,6
53501,2020,1,1,4
53502,2020,1,1,14
53503,2020,1,1,10
53505,2020,1,2,6
53507,2020,1,1,11
53508,2020,1,1,52
53509,2020,1,2,64
53511,2020,1,2,62
53512,2020,1,1,18
53516,2020,1,2,234
53517,2020,1,1,170
53518,2020,1,2,27
53525,2020,1,2,50
53526,2020,1,2,2
53528,2020,1,1,72
53530,2020,1,2,6
53534,2020,1,2,3
53536,2020,1,2,36
53537,2020,1,2,24
53538,2020,1,1,60
53539,2020,1,1,94
53540,2020,1,2,29
53541,2020,1,1,323
53542,2020,1,2,72
53548,2020,1,1,1
53559,2020,1,2,16
53562,2020,1,2,19
53565,2020,1,1,10
53566,2020,1,2,109
53570,2020,1,1,8
53571,2020,1,2,2
53575,2020,1,2,3
53576,2020,1,2,2
53581,2020,1,2,25
53583,2020,1,1,68
53586,2020,1,2,12
53588,2020,1,1,179
53604,2020,1,1,10
53605,2020,1,2,31
53607,2020,1,1,1
53610,2020,1,1,10
53611,2020,1,1,30
53615,2020,1,1,3
53617,2020,1,2,11
53619,2020,1,2,30
53620,2020,1,2,2
53621,2020,1,1,7
53623,2020,1,1,20
53624,2020,1,2,32
53628,2020,1,2,6
53630,2020,1,2,78
53631,2020,1,2,166
53632,2020,1,2,1138
53633,2020,1,1,37
53635,2020,1,1,221
53636,2020,1,2,71
53638,2020,1,2,14
53642,2020,1,2,12
53649,2020,1,1,81
53650,2020,1,2,19
53654,2020,1,1,42
53656,2020,1,1,1
53666,2020,1,1,17
53668,2020,1,1,69
53670,2020,1,1,96
53672,2020,1,2,7
53684,2020,1,1,4
53686,2020,1,1,1
53688,2020,1,1,13
53689,2020,1,2,168
53690,2020,1,2,114
53691,2020,1,2,38
53702,2020,1,1,26
53703,2020,1,1,23
53709,2020,1,1,39
53712,2020,1,2,63
53714,2020,1,2,129
53716,2020,1,2,46
53718,2020,1,2,149
53719,2020,1,2,25
53720,2020,1,1,12
53729,2020,1,2,1
53734,2020,1,2,73
53735,2020,1,2,16
53736,2020,1,2,49
53737,2020,1,2,25
53740,2020,1,1,139
53741,2020,1,1,56
53743,2020,1,1,33
53746,2020,1,1,1
53748,2020,1,2,1
53749,2020,1,1,26
53751,2020,1,2,17
53753,2020,1,2,77
53757,2020,1,2,23
53765,2020,1,1,8
53766,2020,1,1,3
53769,2020,1,2,23
53770,2020,1,1,51
53774,2020,1,2,18
53775,2020,1,2,3
53776,2020,1,2,803
53778,2020,1,2,6
53779,2020,1,1,21
53782,2020,1,2,329
53783,2020,1,2,5
53787,2020,1,2,93
53790,2020,1,2,8
53791,2020,1,2,38
53792,2020,1,1,71
53794,2020,1,2,4
53795,2020,1,2,30
53797,2020,1,2,51
53798,2020,1,1,10
53799,2020,1,1,140
53800,2020,1,2,183
53803,2020,1,1,476
53804,2020,1,1,20
53805,2020,1,1,5
53806,2020,1,2,147
53807,2020,1,2,13
53811,2020,1,1,90
53815,2020,1,2,14
53817,2020,1,1,9
53818,2020,1,2,38
53819,2020,1,1,13
53822,2020,1,2,5
53826,2020,1,1,4
53828,2020,1,1,71
53835,2020,1,1,84
53837,2020,1,2,104
53838,2020,1,2,12
53840,2020,1,2,145
53841,2020,1,1,6
53843,2020,1,1,360
53845,2020,1,2,9
53850,2020,1,1,7
53854,2020,1,2,9
53857,2020,1,2,56
53860,2020,1,1,29
53867,2020,1,1,53
53869,2020,1,2,23
53870,2020,1,1,19
53872,2020,1,1,241
53874,2020,1,1,206
53878,2020,1,2,6
53880,2020,1,1,84
53884,2020,1,1,17
53886,2020,1,1,24
53887,2020,1,1,24
53890,2020,1,1,47
53892,2020,1,2,16
53895,2020,1,1,4
53897,2020,1,1,26
53898,2020,1,2,17
53902,2020,1,1,143
53907,2020,1,1,146
53909,2020,1,2,7
53912,2020,1,1,82
53914,2020,1,1,6
53918,2020,1,1,6
53921,2020,1,2,20
53924,2020,1,1,20
53931,2020,1,1,6
53935,2020,1,1,16
53936,2020,1,2,120
53938,2020,1,1,104
53939,2020,1,2,9
53940,2020,1,2,27
53941,2020,1,2,15
53943,2020,1,2,8
53945,2020,1,1,15
53946,2020,1,1,16
53949,2020,1,2,68
53951,2020,1,1,6
53953,2020,1,1,85
53955,2020,1,1,56
53958,2020,1,1,20
53961,2020,1,2,9
53962,2020,1,2,11
53963,2020,1,1,14
53965,2020,1,1,148
53966,2020,1,2,35
53968,2020,1,2,30
53969,2020,1,2,61
53970,2020,1,2,10
53987,2020,1,2,2
53988,2020,1,2,31
53990,2020,1,1,105
53999,2020,1,1,2
54000,2020,1,2,31
54003,2020,1,1,8
54006,2020,1,2,254
54009,2020,1,1,11
54011,2020,1,1,38
54012,2020,1,2,29
54013,2020,1,2,92
54014,2020,1,1,110
54016,2020,1,1,162
54017,2020,1,2,10
54018,2020,1,2,13
54021,2020,1,1,64
54023,2020,1,2,10
54025,2020,1,1,2
54027,2020,1,1,58
54030,2020,1,2,26
54031,2020,1,2,12
54035,2020,1,2,8
54036,2020,1,1,46
54039,2020,1,1,38
54044,2020,1,2,8
54045,2020,1,2,39
54046,2020,1,2,4
54048,2020,1,1,10
54049,2020,1,1,110
54050,2020,1,2,42
54052,2020,1,2,88
54053,2020,1,1,103
54055,2020,1,1,41
54059,2020,1,1,15
54060,2020,1,2,121
54061,2020,1,1,87
54062,2020,1,2,30
54067,2020,1,1,57
54068,2020,1,1,20
54069,2020,1,2,34
54070,2020,1,2,19
54072,2020,1,1,18
54073,2020,1,1,26
54074,2020,1,2,85
54076,2020,1,1,1
54080,2020,1,2,22
54083,2020,1,2,22
54086,2020,1,1,128
54088,2020,1,2,18
54089,2020,1,1,136
54090,2020,1,1,15
54091,2020,1,1,9
54092,2020,1,2,49
54095,2020,1,2,260
54096,2020,1,2,13
54098,2020,1,1,4
54102,2020,1,2,41
54103,2020,1,2,15
54104,2020,1,1,26
54106,2020,1,2,11
54111,2020,1,2,18
54117,2020,1,2,34
54118,2020,1,1,3
54122,2020,1,2,11
54123,2020,1,2,56
54125,2020,1,1,22
54126,2020,1,2,28
54127,2020,1,2,120
54128,2020,1,1,17
54129,2020,1,2,17
54130,2020,1,1,4
54133,2020,1,1,36
54138,2020,1,2,27
54139,2020,1,2,14
54140,2020,1,1,7
54141,2020,1,2,27
54142,2020,1,2,61
54143,2020,1,2,35
54146,2020,1,2,42
54147,2020,1,1,27
54148,2020,1,2,14
54149,2020,1,2,94
54153,2020,1,2,94
54154,2020,1,2,2
54156,2020,1,1,6
54163,2020,1,1,6
54174,2020,1,2,505
54182,2020,1,1,221
54186,2020,1,1,1
54187,2020,1,2,15
54188,2020,1,2,71
54190,2020,1,2,37
54194,2020,1,2,38
54198,2020,1,1,41
54199,2020,1,2,43
54200,2020,1,2,37
54204,2020,1,1,59
54205,2020,1,1,16
54206,2020,1,1,52
54207,2020,1,2,23
54212,2020,1,1,85
54213,2020,1,1,4
54219,2020,1,1,4
54220,2020,1,1,8
54226,2020,1,1,10
54227,2020,1,2,17
54231,2020,1,2,166
54237,2020,1,2,31
54238,2020,1,1,20
54239,2020,1,1,6
54245,2020,1,2,19
54251,2020,1,1,72
54252,2020,1,1,6
54255,2020,1,2,79
54257,2020,1,2,43
54263,2020,1,1,209
54264,2020,1,1,5
54267,2020,1,1,13
54273,2020,1,2,20
54274,2020,1,1,43
54275,2020,1,2,24
54276,2020,1,1,1
54278,2020,1,1,3
54280,2020,1,1,11
54281,2020,1,1,23
54283,2020,1,1,51
54286,2020,1,1,16
54288,2020,1,2,86
54290,2020,1,1,86
54296,2020,1,2,54
54307,2020,1,2,6
54309,2020,1,2,205
54310,2020,1,1,141
54311,2020,1,1,79
54312,2020,1,1,9
54315,2020,1,2,21
54318,2020,1,1,26
54320,2020,1,2,12
54321,2020,1,2,9
54322,2020,1,2,17
54324,2020,1,1,6
54325,2020,1,1,5
54331,2020,1,1,2
54332,2020,1,1,6
54333,2020,1,1,10
54334,2020,1,1,80
54337,2020,1,2,12
54340,2020,1,1,18
54341,2020,1,2,3
54342,2020,1,2,26
54344,2020,1,1,62
54345,2020,1,1,25
54346,2020,1,1,21
54348,2020,1,2,4
54349,2020,1,1,33
54350,2020,1,2,9
54353,2020,1,1,77
54356,2020,1,1,35
54358,2020,1,1,196
54361,2020,1,2,14
54362,2020,1,2,43
54363,2020,1,1,46
54364,2020,1,2,4
54365,2020,1,2,1
54367,2020,1,2,2
54369,2020,1,2,319
54370,2020,1,2,64
54371,2020,1,1,113
54375,2020,1,2,2
54376,2020,1,2,118
54378,2020,1,2,25
54388,2020,1,2,34
54389,2020,1,2,13
54390,2020,1,2,2
54391,2020,1,1,6
54393,2020,1,1,9
54394,2020,1,2,11
54397,2020,1,1,110
54399,2020,1,1,71
54402,2020,1,1,119
54404,2020,1,2,59
54405,2020,1,1,53
54406,2020,1,2,117
54410,2020,1,1,7
54415,2020,1,1,166
54426,2020,1,2,1
54428,2020,1,1,133
54443,2020,1,2,455
54446,2020,1,1,24
54447,2020,1,1,1
54454,2020,1,1,63
54455,2020,1,2,3
54460,2020,1,1,8
54462,2020,1,1,56
54464,2020,1,2,6
54466,2020,1,1,28
54467,2020,1,1,5
54468,2020,1,1,137
54474,2020,1,1,24
54475,2020,1,2,17
54476,2020,1,1,30
54477,2020,1,2,45
54481,2020,1,2,11
54482,2020,1,1,21
54483,2020,1,1,2
54484,2020,1,1,22
54486,2020,1,2,263
54487,2020,1,2,110
54489,2020,1,2,2
54490,2020,1,1,47
54492,2020,1,2,237
54495,2020,1,2,198
54513,2020,1,2,3
54514,2020,1,1,91
54515,2020,1,1,147
54516,2020,1,1,1
54517,2020,1,1,2
54518,2020,1,1,10
54521,2020,1,1,28
54524,2020,1,2,72
54526,2020,1,1,34
54528,2020,1,1,50
54529,2020,1,2,311
54532,2020,1,2,13
54533,2020,1,2,373
54534,2020,1,1,112
54536,2020,1,2,10
54538,2020,1,2,28
54539,2020,1,1,11
54547,2020,1,1,15
54548,2020,1,1,10
54549,2020,1,1,85
54552,2020,1,1,19
54554,2020,1,1,4
54558,2020,1,1,17
54559,2020,1,2,32
54561,2020,1,1,98
54562,2020,1,2,24
54567,2020,1,2,111
54571,2020,1,1,33
54572,2020,1,1,6
54574,2020,1,2,2
54575,2020,1,2,38
54576,2020,1,2,43
54578,2020,1,2,50
54581,2020,1,1,16
54582,2020,1,2,28
54584,2020,1,1,26
54586,2020,1,1,17
54587,2020,1,1,42
54588,2020,1,2,34
54590,2020,1,1,12
54591,2020,1,1,54
54592,2020,1,2,27
54594,2020,1,2,2
54595,2020,1,1,53
54596,2020,1,1,26
54598,2020,1,2,88
54602,2020,1,1,33
54609,2020,1,1,2
54610,2020,1,2,7
54613,2020,1,1,1
54615,2020,1,1,10
54616,2020,1,2,9
54617,2020,1,2,11
54620,2020,1,2,3
54625,2020,1,1,10
54634,2020,1,1,17
54636,2020,1,1,14
54639,2020,1,1,1
54640,2020,1,2,1
54645,2020,1,2,29
54646,2020,1,1,7
54647,2020,1,2,3
54657,2020,1,2,27
54658,2020,1,1,228
54660,2020,1,2,256
54661,2020,1,2,151
54668,2020,1,2,195
54669,2020,1,2,414
54670,2020,1,1,83
54673,2020,1,2,130
54679,2020,1,2,21
54680,2020,1,1,8
54681,2020,1,1,19
54682,2020,1,2,15
54683,2020,1,1,64
54684,2020,1,1,3
54685,2020,1,2,51
54691,2020,1,1,57
54694,2020,1,1,69
54696,2020,1,1,26
54697,2020,1,1,4
54698,2020,1,2,42
54701,2020,1,2,57
54718,2020,1,2,174
54726,2020,1,1,44
54735,2020,1,2,153
54737,2020,1,1,43
54738,2020,1,1,27
54740,2020,1,1,59
54742,2020,1,2,28
54745,2020,1,2,133
54746,2020,1,1,195
54750,2020,1,2,31
54756,2020,1,1,38
54757,2020,1,1,23
54758,2020,1,1,102
54765,2020,1,1,8
54766,2020,1,2,22
54768,2020,1,1,143
54769,2020,1,1,231
54775,2020,1,2,8
54776,2020,1,2,2
54778,2020,1,1,10
54779,2020,1,2,12
54780,2020,1,2,4
54786,2020,1,2,4
54790,2020,1,2,12
54791,2020,1,1,6
54795,2020,1,1,57
54809,2020,1,2,25
54811,2020,1,1,19
54812,2020,1,1,44
54814,2020,1,2,16
54815,2020,1,1,44
54817,2020,1,2,12
54820,2020,1,2,131
54821,2020,1,2,31
54822,2020,1,1,1
54831,2020,1,2,33
54861,2020,1,1,35
54862,2020,1,1,179
54866,2020,1,2,14
54867,2020,1,2,13
54871,2020,1,1,28
54873,2020,1,2,15
54876,2020,1,1,7
54878,2020,1,1,26
54879,2020,1,1,14
54883,2020,1,1,11
54884,2020,1,2,15
54885,2020,1,2,52
54914,2020,1,2,13
54915,2020,1,2,36
54917,2020,1,2,5
54920,2020,1,2,3
54921,2020,1,2,123
54922,2020,1,2,103
54924,2020,1,2,113
54928,2020,1,1,28
54929,2020,1,2,8
54930,2020,1,1,13
54931,2020,1,1,12
54932,2020,1,2,439
54933,2020,1,1,132
54936,2020,1,1,235
54941,2020,1,2,4
54944,2020,1,1,20
54946,2020,1,1,4
54947,2020,1,2,21
54956,2020,1,1,5
54957,2020,1,2,51
54963,2020,1,2,5
54964,2020,1,2,3
54982,2020,1,1,7
54999,2020,1,1,24
55002,2020,1,2,95
55003,2020,1,1,37
55008,2020,1,1,60
55009,2020,1,2,23
55011,2020,1,1,60
55012,2020,1,2,11
55015,2020,1,1,11
55016,2020,1,2,37
55017,2020,1,2,37
55018,2020,1,1,41
55019,2020,1,2,89
55022,2020,1,1,34
55023,2020,1,2,14
55024,2020,1,1,23
55025,2020,1,2,11
55030,2020,1,2,26
55031,2020,1,2,11
55035,2020,1,2,43
55036,2020,1,2,24
55038,2020,1,1,20
55040,2020,1,1,312
55043,2020,1,2,2
55044,2020,1,1,9
55045,2020,1,2,8
55046,2020,1,1,8
55049,2020,1,2,1
55050,2020,1,2,10
55061,2020,1,1,30
55069,2020,1,2,4
55070,2020,1,1,62
55072,2020,1,1,217
55076,2020,1,1,24
55079,2020,1,2,49
55080,2020,1,2,15
55081,2020,1,2,17
55083,2020,1,1,7
55086,2020,1,1,69
55087,2020,1,1,18
55093,2020,1,1,86
55094,2020,1,2,65
55096,2020,1,1,89
55098,2020,1,1,10
55099,2020,1,1,42
55102,2020,1,1,39
55106,2020,1,2,26
55107,2020,1,1,10
55110,2020,1,2,18
55111,2020,1,2,3
55112,2020,1,2,3
55113,2020,1,1,11
55114,2020,1,2,2
55115,2020,1,1,11
55118,2020,1,2,6
55123,2020,1,2,3
55124,2020,1,1,1
55127,2020,1,1,11
55129,2020,1,2,16
55131,2020,1,1,4
55133,2020,1,2,26
55134,2020,1,2,50
55135,2020,1,2,37
55136,2020,1,2,12
55139,2020,1,1,3
55140,2020,1,1,25
55144,2020,1,2,45
55145,2020,1,2,11
55147,2020,1,2,15
55148,2020,1,2,7
55149,2020,1,1,4
55150,2020,1,2,22
55152,2020,1,1,4
55154,2020,1,1,162
55162,2020,1,2,1
55163,2020,1,1,94
55165,2020,1,1,94
55167,2020,1,2,415
55170,2020,1,1,28
55173,2020,1,2,19
55174,2020,1,2,23
55175,2020,1,2,8
55177,2020,1,2,7058
55178,2020,1,2,1039
55179,2020,1,1,757
55180,2020,1,2,25
55182,2020,1,1,10
55183,2020,1,1,9
55184,2020,1,2,4
55186,2020,1,1,9
55187,2020,1,1,3
55188,2020,1,2,6
55189,2020,1,1,68
55190,2020,1,1,32
55191,2020,1,1,3
55200,2020,1,1,19
55202,2020,1,1,895
55208,2020,1,2,63
90309,2020,1,2,56
90310,2020,1,2,184
90312,2020,1,2,446
90313,2020,1,2,104
90319,2020,1,1,18
90320,2020,1,2,177
90322,2020,1,1,51
90329,2020,1,2,176
90330,2020,1,1,15
90331,2020,1,1,11
90337,2020,1,1,23
90345,2020,1,2,17
90350,2020,1,1,25
90355,2020,1,1,96
90357,2020,1,1,124
90358,2020,1,1,95
90359,2020,1,2,20
90364,2020,1,1,185
90368,2020,1,1,72
90370,2020,1,1,7
90372,2020,1,1,128
90373,2020,1,2,96
90379,2020,1,2,15
90380,2020,1,1,3
90382,2020,1,2,13
90383,2020,1,2,76
90391,2020,1,1,7
90393,2020,1,1,3
90394,2020,1,2,38
90398,2020,1,1,15
90399,2020,1,2,2632
90402,2020,1,2,394
90408,2020,1,1,19
90414,2020,1,2,4
90419,2020,1,1,75
90426,2020,1,1,22
90428,2020,1,1,186
90430,2020,1,2,126
90433,2020,1,1,25
90435,2020,1,1,1
90442,2020,1,1,330
90453,2020,1,1,42
90456,2020,1,2,2
90459,2020,1,2,12
90460,2020,1,1,6
90474,2020,1,1,46
90475,2020,1,1,43
90476,2020,1,2,17
90479,2020,1,2,8
90482,2020,1,1,7
90487,2020,1,1,432
90489,2020,1,1,11
90491,2020,1,1,4
90497,2020,1,2,24
90498,2020,1,1,1
90499,2020,1,2,8
90511,2020,1,2,36
90513,2020,1,1,205
90514,2020,1,2,113
90518,2020,1,2,50
90519,2020,1,2,275
90526,2020,1,2,15
90528,2020,1,2,9
90529,2020,1,1,266
90531,2020,1,1,94
90535,2020,1,1,12
90536,2020,1,1,86
90537,2020,1,2,80
90538,2020,1,1,18
90555,2020,1,1,87
90557,2020,1,1,2
90558,2020,1,1,13
90559,2020,1,2,64
90570,2020,1,1,38
90574,2020,1,1,2
90575,2020,1,2,10
90576,2020,1,1,9
90577,2020,1,1,8
90581,2020,1,2,69
90582,2020,1,2,1
90595,2020,1,2,18
90596,2020,1,2,8
90598,2020,1,1,14
90602,2020,1,1,58
90605,2020,1,2,7
90608,2020,1,1,14
90611,2020,1,2,13
90612,2020,1,1,3
90614,2020,1,2,40
90616,2020,1,2,19
90619,2020,1,1,5
90621,2020,1,1,32
90623,2020,1,2,26
90633,2020,1,1,23
90635,2020,1,1,1
90636,2020,1,1,16
90637,2020,1,2,28
90638,2020,1,2,187
90639,2020,1,1,3
90640,2020,1,2,54
90644,2020,1,2,6
90647,2020,1,1,32
90648,2020,1,1,19
90649,2020,1,2,17
90654,2020,1,2,49
90658,2020,1,1,6
90660,2020,1,1,8
90661,2020,1,2,112
90662,2020,1,2,65
90663,2020,1,2,68
90664,2020,1,2,5
90665,2020,1,2,10
90666,2020,1,2,13
90668,2020,1,2,30
90670,2020,1,1,989
90672,2020,1,2,118
90673,2020,1,2,15
90675,2020,1,1,402
90676,2020,1,2,1833
90678,2020,1,1,28
90679,2020,1,1,37
90680,2020,1,1,21
90686,2020,1,2,10
90688,2020,1,2,11
90691,2020,1,1,24
90692,2020,1,1,26
90693,2020,1,1,26
90695,2020,1,2,10
90696,2020,1,1,116
90697,2020,1,1,8
90699,2020,1,1,3
90700,2020,1,2,2
90703,2020,1,1,20
90704,2020,1,2,55
90708,2020,1,2,46
90709,2020,1,2,4
90710,2020,1,2,196
90711,2020,1,2,144
90713,2020,1,2,1
90714,2020,1,2,338
90715,2020,1,2,41
90717,2020,1,1,22
90721,2020,1,1,52
90722,2020,1,2,230
90734,2020,1,2,77
90738,2020,1,2,64
90739,2020,1,2,13
90748,2020,1,2,30
90750,2020,1,2,41
90751,2020,1,2,4
90752,2020,1,2,23
90753,2020,1,2,26
90754,2020,1,2,32
90759,2020,1,2,2
90760,2020,1,2,10
90764,2020,1,2,3
90766,2020,1,1,55
90770,2020,1,2,2
90771,2020,1,2,4
90772,2020,1,2,95
90774,2020,1,1,16
90775,2020,1,2,22
90777,2020,1,1,4
90781,2020,1,1,54
90789,2020,1,2,9
90793,2020,1,2,52
90794,2020,1,1,3
90795,2020,1,2,18
90797,2020,1,2,110
90798,2020,1,2,27
90799,2020,1,2,147
90802,2020,1,1,4
90804,2020,1,2,201
90805,2020,1,2,45
90806,2020,1,1,29
90808,2020,1,2,80
90809,2020,1,1,12
90811,2020,1,2,217
90812,2020,1,1,1
90814,2020,1,2,3
90815,2020,1,1,90
90816,2020,1,2,84
90818,2020,1,1,60
90821,2020,1,1,8
90822,2020,1,2,2
90826,2020,1,2,19
90827,2020,1,2,12
90828,2020,1,1,38
90835,2020,1,2,1
90836,2020,1,2,99
90841,2020,1,2,1
90844,2020,1,1,188
90845,2020,1,2,3
90847,2020,1,2,82
90849,2020,1,1,44
90850,2020,1,2,10
90851,2020,1,1,29
90856,2020,1,1,52
90860,2020,1,1,441
90862,2020,1,2,8
90863,2020,1,1,3
90866,2020,1,2,31
90869,2020,1,1,8
90871,2020,1,1,43
90873,2020,1,2,262
90874,2020,1,2,44
90876,2020,1,1,189
90881,2020,1,2,21
90882,2020,1,1,18
90883,2020,1,1,20
90885,2020,1,2,4
90886,2020,1,2,53
90887,2020,1,2,63
90892,2020,1,2,35
90893,2020,1,2,97
90894,2020,1,1,173
90901,2020,1,1,279
90904,2020,1,1,26
90905,2020,1,2,1
90906,2020,1,1,20
90909,2020,1,2,3
90911,2020,1,1,9
90919,2020,1,1,17
90921,2020,1,2,74
90923,2020,1,1,1
90924,2020,1,1,5
90926,2020,1,2,87
90927,2020,1,2,17
90930,2020,1,1,3
90935,2020,1,2,41
90936,2020,1,2,13
90937,2020,1,1,105
90939,2020,1,2,77
90941,2020,1,2,369
90942,2020,1,2,2
90943,2020,1,2,10
90944,2020,1,2,4
90945,2020,1,2,11
90949,2020,1,1,29
90950,2020,1,2,9
90953,2020,1,1,14
90957,2020,1,1,2
90960,2020,1,1,16
90961,2020,1,2,94
90967,2020,1,1,6
90968,2020,1,2,1
90969,2020,1,1,2
90970,2020,1,2,16
90974,2020,1,2,35
90975,2020,1,2,249
90977,2020,1,2,4
90978,2020,1,2,60
90979,2020,1,2,148
90980,2020,1,2,68
90981,2020,1,2,19
90985,2020,1,2,9
90987,2020,1,2,6
90993,2020,1,1,30
90996,2020,1,1,126
90998,2020,1,1,1
91000,2020,1,2,196
91001,2020,1,1,256
91002,2020,1,2,170
91005,2020,1,1,20
91010,2020,1,2,15
91011,2020,1,1,7
91014,2020,1,1,138
91021,2020,1,2,4
91022,2020,1,2,36
91027,2020,1,2,116
91037,2020,1,1,27
91040,2020,1,1,36
91041,2020,1,2,25
91049,2020,1,1,194
91050,2020,1,1,3
91053,2020,1,2,78
91055,2020,1,2,64
91056,2020,1,2,22
91058,2020,1,1,6
91060,2020,1,1,303
91061,2020,1,2,178
91069,2020,1,1,69
91072,2020,1,1,1
91073,2020,1,1,14
91074,2020,1,2,16
91076,2020,1,1,9
91078,2020,1,2,2
91079,2020,1,2,28
91080,2020,1,1,12
91081,2020,1,2,77
91086,2020,1,1,5
91087,2020,1,2,1
91088,2020,1,1,2
91089,2020,1,1,32
91090,2020,1,2,1
91099,2020,1,2,9
91100,2020,1,1,12
91101,2020,1,1,25
91102,2020,1,2,53
91104,2020,1,2,43
91110,2020,1,1,18
91111,2020,1,1,15
91113,2020,1,2,13
91121,2020,1,1,27
91126,2020,1,2,6
91127,2020,1,1,90
91136,2020,1,2,40
91137,2020,1,2,11
91140,2020,1,1,272
91142,2020,1,1,429
91146,2020,1,2,50
91147,2020,1,1,81
91151,2020,1,2,82
91152,2020,1,1,27
91153,2020,1,1,68
91155,2020,1,1,32
91157,2020,1,2,246
91159,2020,1,2,42
91160,2020,1,1,2
91161,2020,1,2,201
91162,2020,1,2,123
91163,2020,1,1,167
91165,2020,1,1,11
91169,2020,1,1,128
91172,2020,1,2,1523
91174,2020,1,1,124
91175,2020,1,1,976
91176,2020,1,1,72
91177,2020,1,2,1378
91178,2020,1,1,1189
91179,2020,1,1,181
91180,2020,1,2,110
91181,2020,1,2,829
91182,2020,1,1,90
91186,2020,1,1,171
91188,2020,1,2,296
91189,2020,1,2,1614
91191,2020,1,1,1153
91193,2020,1,2,93
91196,2020,1,2,494
91198,2020,1,2,1201
91199,2020,1,1,478
91201,2020,1,2,149
91202,2020,1,2,139
91203,2020,1,1,46
91204,2020,1,2,58
91206,2020,1,1,80
91207,2020,1,2,70
91209,2020,1,2,85
91210,2020,1,1,57
91211,2020,1,2,19
91214,2020,1,2,37
91215,2020,1,1,27
91216,2020,1,1,63
91218,2020,1,2,28
91220,2020,1,1,5
91221,2020,1,2,96
91224,2020,1,2,146
91225,2020,1,1,61
91228,2020,1,2,589
91230,2020,1,2,288
91231,2020,1,2,36
91234,2020,1,1,174
91235,2020,1,1,17
91237,2020,1,1,2997
91243,2020,1,1,4
91245,2020,1,1,34
91250,2020,1,2,16
91251,2020,1,2,17
91252,2020,1,1,1
91253,2020,1,2,2
91256,2020,1,2,7
91257,2020,1,2,22
91258,2020,1,1,1
91259,2020,1,1,9
91262,2020,1,2,15
91265,2020,1,2,43
91268,2020,1,1,4
91269,2020,1,2,14
91272,2020,1,2,18
91273,2020,1,1,32
91275,2020,1,2,123
91278,2020,1,2,6
91279,2020,1,2,38
91281,2020,1,2,15
91282,2020,1,2,11
91283,2020,1,2,272
91286,2020,1,1,11
91290,2020,1,2,9
91291,2020,1,2,7
91295,2020,1,2,9
91297,2020,1,1,50
91301,2020,1,1,87
91312,2020,1,1,86
91317,2020,1,1,7
91319,2020,1,1,100
91320,2020,1,2,442
91324,2020,1,2,1
91325,2020,1,2,4
91326,2020,1,2,22
91327,2020,1,2,14
91329,2020,1,1,760
91330,2020,1,2,19
91334,2020,1,2,47
91335,2020,1,1,5
91336,2020,1,2,2
91338,2020,1,2,31
91344,2020,1,2,10
91345,2020,1,1,13
91346,2020,1,1,59
91347,2020,1,2,65
91348,2020,1,2,32
91350,2020,1,2,36
91352,2020,1,1,7
91354,2020,1,1,17
91357,2020,1,1,12
91358,2020,1,1,1
91359,2020,1,1,24
91360,2020,1,2,43
91361,2020,1,1,24
91362,2020,1,2,14
91364,2020,1,2,5
91365,2020,1,2,4
91366,2020,1,1,36
91367,2020,1,1,46
91369,2020,1,2,13
