Año,Código SNIES del programa,Id Género,Inscritos 2016,Semestre
continuous,continuous,1 2,continuous,1 2
,,,,
2016,12932,2,6,2
2016,13143,2,48,2
2016,13222,2,36,2
2016,13773,2,18,2
2016,15555,2,68,2
2016,15689,2,26,2
2016,17492,2,55,2
2016,20781,2,10,2
2016,51832,2,1,2
2016,52359,2,1,2
2016,52360,2,1,2
2016,52725,2,43,2
2016,53049,2,2,2
2016,53071,2,44,2
2016,53309,2,1,2
2016,53451,2,8,2
2016,54199,2,13,2
2016,54207,2,8,2
2016,54924,2,29,2
2016,90330,2,1,2
2016,90475,2,2,2
2016,91002,2,38,2
2016,91326,2,2,2
2016,91369,2,10,2
2016,91493,2,48,2
2016,101309,2,12,2
2016,102030,2,1,2
2016,102260,2,1,2
2016,102599,2,4,2
2016,102650,2,18,2
2016,102752,2,2,2
2016,102795,2,3,2
2016,102827,2,78,2
2016,102928,2,7,2
2016,102948,2,23,2
2016,103092,2,3,2
2016,103211,2,7,2
2016,103722,2,8,2
2016,9258,2,10,2
2016,11880,2,27,2
2016,12182,2,6,2
2016,13675,2,8,2
2016,5456,2,32,2
2016,7741,2,4,2
2016,7750,2,32,2
2016,9144,2,60,2
2016,19388,2,36,2
2016,20809,2,5,2
2016,53540,2,10,2
2016,53624,2,5,2
2016,53770,2,19,2
2016,54613,2,2,2
2016,54634,2,10,2
2016,91362,2,1,2
2016,101613,2,24,2
2016,101838,2,24,2
2016,104683,2,6,2
2016,104977,2,4,2
2016,105365,2,17,2
2016,5505,2,35,2
2016,6294,2,7,2
2016,10211,2,1,2
2016,13093,2,57,2
2016,52372,2,33,2
2016,52494,2,4,2
2016,53620,2,8,2
2016,90874,2,17,2
2016,101852,2,1,2
2016,103053,2,2,2
2016,103417,2,18,2
2016,103431,2,20,2
2016,103434,2,1,2
2016,104111,2,2,2
2016,20696,2,6,2
2016,20697,2,123,2
2016,20698,2,14,2
2016,20699,2,7,2
2016,20699,2,7,2
2016,20700,2,13,2
2016,20700,2,17,2
2016,20702,2,2,2
2016,20703,2,16,2
2016,20704,2,11,2
2016,20705,2,11,2
2016,20706,2,15,2
2016,20706,2,14,2
2016,20708,2,13,2
2016,20708,2,14,2
2016,20709,2,5,2
2016,20710,2,10,2
2016,20711,2,14,2
2016,20712,2,28,2
2016,20713,2,9,2
2016,20714,2,9,2
2016,20716,2,17,2
2016,20720,2,10,2
2016,20724,2,10,2
2016,20724,2,9,2
2016,20734,2,24,2
2016,20735,2,1,2
2016,20739,2,21,2
2016,52316,2,29,2
2016,52316,2,41,2
2016,52321,2,2,2
2016,53841,2,26,2
2016,53841,2,16,2
2016,54539,2,2,2
2016,90577,2,4,2
2016,91037,2,20,2
2016,101364,2,1,2
2016,101677,2,71,2
2016,101931,2,10,2
2016,105447,2,11,2
2016,105563,2,16,2
2016,21363,2,2,2
2016,21365,2,241,2
2016,21366,2,31,2
2016,21368,2,103,2
2016,21370,2,11,2
2016,21371,2,27,2
2016,21372,2,30,2
2016,21377,2,5,2
2016,21389,2,44,2
2016,21390,2,59,2
2016,21399,2,25,2
2016,21401,2,3,2
2016,21405,2,33,2
2016,51583,2,157,2
2016,52592,2,70,2
2016,53252,2,7,2
2016,54257,2,14,2
2016,54312,2,15,2
2016,54464,2,14,2
2016,54521,2,22,2
2016,54554,2,1,2
2016,54559,2,26,2
2016,54575,2,44,2
2016,55011,2,28,2
2016,55012,2,24,2
2016,55068,2,3,2
2016,90381,2,4,2
2016,90535,2,9,2
2016,90536,2,8,2
2016,90773,2,12,2
2016,91126,2,17,2
2016,101642,2,2,2
2016,102189,2,12,2
2016,102190,2,1,2
2016,102191,2,8,2
2016,102193,2,8,2
2016,102235,2,6,2
2016,102324,2,15,2
2016,102381,2,35,2
2016,102676,2,5,2
2016,102824,2,117,2
2016,103183,2,5,2
2016,103645,2,11,2
2016,103721,2,16,2
2016,103897,2,8,2
2016,104416,2,3,2
2016,104835,2,2,2
2016,105024,2,5,2
2016,105094,2,3,2
2016,105289,2,1,2
2016,105631,2,1,2
2016,1422,2,421,2
2016,1425,2,89,2
2016,1426,2,126,2
2016,9580,2,79,2
2016,19095,2,33,2
2016,54072,2,3,2
2016,54074,2,46,2
2016,54111,2,21,2
2016,54286,2,10,2
2016,54315,2,15,2
2016,54388,2,30,2
2016,54389,2,2,2
2016,54426,2,5,2
2016,54811,2,21,2
2016,54812,2,12,2
2016,91042,2,43,2
2016,91043,2,6,2
2016,91044,2,9,2
2016,91045,2,111,2
2016,91047,2,47,2
2016,91072,2,10,2
2016,101395,2,28,2
2016,101637,2,26,2
2016,102533,2,2,2
2016,102584,2,1,2
2016,102880,2,85,2
2016,104491,2,37,2
2016,1430,2,79,2
2016,1431,2,6,2
2016,3450,2,2,2
2016,3725,2,17,2
2016,4833,2,3,2
2016,11247,2,6,2
2016,11301,2,7,2
2016,54154,2,1,2
2016,54156,2,1,2
2016,101874,2,8,2
2016,102839,2,12,2
2016,1433,2,102,2
2016,1434,2,2,2
2016,1439,2,22,2
2016,1441,2,84,2
2016,1442,2,9,2
2016,1444,2,21,2
2016,1445,2,3,2
2016,1446,2,27,2
2016,1447,2,2,2
2016,1448,2,9,2
2016,1450,2,63,2
2016,1451,2,46,2
2016,1455,2,4,2
2016,5170,2,25,2
2016,6661,2,4,2
2016,7245,2,8,2
2016,10840,2,66,2
2016,12852,2,24,2
2016,16999,2,49,2
2016,19203,2,7,2
2016,19493,2,19,2
2016,19494,2,17,2
2016,19515,2,4,2
2016,52275,2,7,2
2016,52276,2,1,2
2016,52497,2,9,2
2016,52553,2,5,2
2016,53470,2,59,2
2016,53939,2,14,2
2016,54172,2,20,2
2016,55061,2,9,2
2016,55200,2,3,2
2016,90459,2,7,2
2016,90462,2,3,2
2016,90709,2,1,2
2016,90789,2,20,2
2016,90799,2,64,2
2016,101264,2,33,2
2016,101359,2,12,2
2016,103898,2,3,2
2016,104089,2,6,2
2016,104176,2,15,2
2016,105432,2,5,2
2016,936,2,9,2
2016,1464,2,20,2
2016,1466,2,32,2
2016,2616,2,18,2
2016,2801,2,8,2
2016,2850,2,51,2
2016,2851,2,8,2
2016,3695,2,2,2
2016,5046,2,6,2
2016,5303,2,3,2
2016,6707,2,25,2
2016,7246,2,69,2
2016,7247,2,5,2
2016,7867,2,3,2
2016,9335,2,102,2
2016,9503,2,60,2
2016,12711,2,84,2
2016,15278,2,31,2
2016,16120,2,21,2
2016,52724,2,44,2
2016,53670,2,29,2
2016,53691,2,3,2
2016,54139,2,5,2
2016,54140,2,11,2
2016,54283,2,25,2
2016,55069,2,2,2
2016,55174,2,12,2
2016,90660,2,21,2
2016,101658,2,1,2
2016,101813,2,1,2
2016,101903,2,14,2
2016,101904,2,46,2
2016,101957,2,2,2
2016,102146,2,6,2
2016,102319,2,6,2
2016,102485,2,25,2
2016,102486,2,6,2
2016,102640,2,2,2
2016,104287,2,18,2
2016,104288,2,28,2
2016,105279,2,1,2
2016,105314,2,11,2
2016,1475,2,294,2
2016,1476,2,101,2
2016,1477,2,145,2
2016,2636,2,80,2
2016,2738,2,6,2
2016,2929,2,52,2
2016,3054,2,57,2
2016,3141,2,26,2
2016,3152,2,54,2
2016,3298,2,25,2
2016,3312,2,81,2
2016,3517,2,12,2
2016,3518,2,25,2
2016,3697,2,1,2
2016,3698,2,19,2
2016,3699,2,22,2
2016,3709,2,7,2
2016,3852,2,65,2
2016,3853,2,90,2
2016,3922,2,4,2
2016,4039,2,13,2
2016,4223,2,10,2
2016,4225,2,12,2
2016,4232,2,13,2
2016,4564,2,2,2
2016,4631,2,118,2
2016,4633,2,73,2
2016,4634,2,39,2
2016,4783,2,447,2
2016,4842,2,7,2
2016,5098,2,348,2
2016,5131,2,87,2
2016,5305,2,64,2
2016,5306,2,120,2
2016,13214,2,8,2
2016,14031,2,12,2
2016,15491,2,37,2
2016,17680,2,17,2
2016,19514,2,5,2
2016,20886,2,140,2
2016,52240,2,6,2
2016,52386,2,36,2
2016,52539,2,19,2
2016,53016,2,11,2
2016,53072,2,26,2
2016,53720,2,2,2
2016,54756,2,18,2
2016,54757,2,6,2
2016,54867,2,10,2
2016,55050,2,3,2
2016,90928,2,33,2
2016,101709,2,28,2
2016,101971,2,8,2
2016,102852,2,42,2
2016,105494,2,24,2
2016,1483,2,197,2
2016,1485,2,32,2
2016,1487,2,106,2
2016,1488,2,59,2
2016,1489,2,45,2
2016,1490,2,31,2
2016,1491,2,14,2
2016,3440,2,17,2
2016,3662,2,30,2
2016,4347,2,28,2
2016,4860,2,11,2
2016,4868,2,17,2
2016,5022,2,4,2
2016,5067,2,9,2
2016,6372,2,13,2
2016,7249,2,8,2
2016,8167,2,1,2
2016,8606,2,12,2
2016,10550,2,49,2
2016,10688,2,38,2
2016,14032,2,14,2
2016,16867,2,29,2
2016,19098,2,14,2
2016,19109,2,17,2
2016,19533,2,15,2
2016,19817,2,7,2
2016,20258,2,1,2
2016,51807,2,36,2
2016,52543,2,15,2
2016,52674,2,7,2
2016,53055,2,1,2
2016,53822,2,4,2
2016,54062,2,18,2
2016,54091,2,11,2
2016,54092,2,39,2
2016,54153,2,30,2
2016,54476,2,24,2
2016,54477,2,34,2
2016,102482,2,17,2
2016,103113,2,1,2
2016,103410,2,8,2
2016,103473,2,16,2
2016,103488,2,3,2
2016,104709,2,14,2
2016,105336,2,35,2
2016,1492,2,292,2
2016,1493,2,133,2
2016,1494,2,84,2
2016,1496,2,29,2
2016,2744,2,33,2
2016,4417,2,38,2
2016,5075,2,13,2
2016,6554,2,10,2
2016,6555,2,4,2
2016,6580,2,21,2
2016,6640,2,14,2
2016,8559,2,145,2
2016,9843,2,1,2
2016,9872,2,28,2
2016,9873,2,12,2
2016,13144,2,8,2
2016,13370,2,107,2
2016,52206,2,82,2
2016,53176,2,30,2
2016,53356,2,6,2
2016,53450,2,41,2
2016,53583,2,35,2
2016,53807,2,14,2
2016,53893,2,40,2
2016,54039,2,13,2
2016,54334,2,13,2
2016,54930,2,17,2
2016,54944,2,12,2
2016,90348,2,12,2
2016,90398,2,11,2
2016,90494,2,9,2
2016,90495,2,28,2
2016,90496,2,24,2
2016,90907,2,18,2
2016,101386,2,3,2
2016,101898,2,12,2
2016,1497,2,202,2
2016,1498,2,48,2
2016,3436,2,30,2
2016,3437,2,29,2
2016,3439,2,19,2
2016,4382,2,19,2
2016,5076,2,4,2
2016,5122,2,50,2
2016,5124,2,55,2
2016,5125,2,27,2
2016,5126,2,10,2
2016,7254,2,15,2
2016,9455,2,5,2
2016,9456,2,9,2
2016,9976,2,23,2
2016,10123,2,7,2
2016,10124,2,29,2
2016,10126,2,11,2
2016,10127,2,39,2
2016,10818,2,47,2
2016,52244,2,16,2
2016,53080,2,18,2
2016,54333,2,4,2
2016,54529,2,47,2
2016,90849,2,13,2
2016,102555,2,17,2
2016,102778,2,5,2
2016,103108,2,61,2
2016,103132,2,2,2
2016,103328,2,10,2
2016,103664,2,17,2
2016,103887,2,4,2
2016,104405,2,7,2
2016,104538,2,8,2
2016,1499,2,56,2
2016,4830,2,20,2
2016,4832,2,63,2
2016,9253,2,8,2
2016,9387,2,25,2
2016,9390,2,2,2
2016,9963,2,5,2
2016,10013,2,19,2
2016,10082,2,1,2
2016,13367,2,23,2
2016,13368,2,8,2
2016,20259,2,22,2
2016,52923,2,1,2
2016,53032,2,47,2
2016,90993,2,9,2
2016,103040,2,20,2
2016,103811,2,5,2
2016,1503,2,40,2
2016,1504,2,15,2
2016,4164,2,5,2
2016,8242,2,12,2
2016,8244,2,16,2
2016,8245,2,14,2
2016,8317,2,17,2
2016,8321,2,16,2
2016,11183,2,19,2
2016,20891,2,22,2
2016,101817,2,10,2
2016,102229,2,21,2
2016,103651,2,6,2
2016,104167,2,8,2
2016,104488,2,6,2
2016,104650,2,40,2
2016,104712,2,5,2
2016,105809,2,20,2
2016,4671,2,22,2
2016,4940,2,2,2
2016,7791,2,2,2
2016,8410,2,10,2
2016,12215,2,5,2
2016,14042,2,4,2
2016,14043,2,4,2
2016,14047,2,4,2
2016,53238,2,2,2
2016,54817,2,13,2
2016,55080,2,1,2
2016,1512,2,111,2
2016,1513,2,6,2
2016,1514,2,47,2
2016,1516,2,65,2
2016,1519,2,8,2
2016,1520,2,13,2
2016,2095,2,6,2
2016,3134,2,6,2
2016,3136,2,22,2
2016,3193,2,35,2
2016,3295,2,10,2
2016,3836,2,30,2
2016,4476,2,4,2
2016,4670,2,33,2
2016,4895,2,3,2
2016,4980,2,25,2
2016,7255,2,22,2
2016,8607,2,1,2
2016,9312,2,29,2
2016,9340,2,13,2
2016,9525,2,7,2
2016,9527,2,13,2
2016,10243,2,67,2
2016,10768,2,4,2
2016,10872,2,8,2
2016,10875,2,5,2
2016,11121,2,5,2
2016,11128,2,24,2
2016,14880,2,54,2
2016,15243,2,59,2
2016,15245,2,9,2
2016,16063,2,4,2
2016,51771,2,2,2
2016,52254,2,9,2
2016,52255,2,150,2
2016,52314,2,25,2
2016,52403,2,13,2
2016,52405,2,2,2
2016,54098,2,1,2
2016,54205,2,5,2
2016,54206,2,1,2
2016,54230,2,6,2
2016,54580,2,5,2
2016,54616,2,5,2
2016,55087,2,2,2
2016,55098,2,5,2
2016,55112,2,1,2
2016,90456,2,1,2
2016,90482,2,10,2
2016,90575,2,5,2
2016,90713,2,8,2
2016,90777,2,20,2
2016,90779,2,4,2
2016,90780,2,7,2
2016,90781,2,18,2
2016,90968,2,6,2
2016,90969,2,1,2
2016,101281,2,11,2
2016,101357,2,9,2
2016,101440,2,14,2
2016,101550,2,2,2
2016,101551,2,51,2
2016,101554,2,3,2
2016,101557,2,12,2
2016,101560,2,1,2
2016,101568,2,1,2
2016,101569,2,1,2
2016,101595,2,7,2
2016,101602,2,4,2
2016,101603,2,2,2
2016,101636,2,1,2
2016,101785,2,9,2
2016,101996,2,2,2
2016,102240,2,4,2
2016,102680,2,14,2
2016,102812,2,2,2
2016,102813,2,1,2
2016,102970,2,30,2
2016,103032,2,44,2
2016,103149,2,17,2
2016,103210,2,3,2
2016,103268,2,1,2
2016,103270,2,22,2
2016,103478,2,46,2
2016,103489,2,1,2
2016,103576,2,1,2
2016,103600,2,5,2
2016,103608,2,1,2
2016,103644,2,4,2
2016,103762,2,1,2
2016,103763,2,8,2
2016,103885,2,10,2
2016,103909,2,1,2
2016,104094,2,4,2
2016,104310,2,2,2
2016,104617,2,3,2
2016,104687,2,1,2
2016,104739,2,1,2
2016,105468,2,2,2
2016,105469,2,1,2
2016,105470,2,4,2
2016,105729,2,4,2
2016,1591,2,71,2
2016,1592,2,89,2
2016,1593,2,14,2
2016,6711,2,42,2
2016,9584,2,8,2
2016,16264,2,18,2
2016,52190,2,34,2
2016,52313,2,38,2
2016,53091,2,289,2
2016,54514,2,18,2
2016,54586,2,15,2
2016,54661,2,67,2
2016,55015,2,9,2
2016,90383,2,43,2
2016,90719,2,2,2
2016,91279,2,16,2
2016,101329,2,27,2
2016,101445,2,14,2
2016,101759,2,7,2
2016,103013,2,11,2
2016,103066,2,10,2
2016,104165,2,34,2
2016,105352,2,19,2
2016,105557,2,15,2
2016,1595,2,7,2
2016,1596,2,18,2
2016,1597,2,6,2
2016,1598,2,118,2
2016,1599,2,49,2
2016,3003,2,30,2
2016,3047,2,17,2
2016,3055,2,23,2
2016,3454,2,33,2
2016,3571,2,34,2
2016,3849,2,1,2
2016,3888,2,49,2
2016,4019,2,28,2
2016,11360,2,15,2
2016,52160,2,3,2
2016,53074,2,23,2
2016,53260,2,9,2
2016,53320,2,36,2
2016,53716,2,3,2
2016,53869,2,17,2
2016,54275,2,5,2
2016,54582,2,15,2
2016,101688,2,2,2
2016,103194,2,20,2
2016,104096,2,27,2
2016,104453,2,2,2
2016,1605,2,18,2
2016,1606,2,26,2
2016,3254,2,37,2
2016,3500,2,39,2
2016,4036,2,87,2
2016,4148,2,23,2
2016,5924,2,49,2
2016,5974,2,26,2
2016,6173,2,30,2
2016,6741,2,24,2
2016,8241,2,2,2
2016,8380,2,19,2
2016,10799,2,1,2
2016,15052,2,60,2
2016,52723,2,561,2
2016,54142,2,18,2
2016,54494,2,1,2
2016,101285,2,4,2
2016,101505,2,1,2
2016,101689,2,20,2
2016,101814,2,3,2
2016,101985,2,4,2
2016,102025,2,8,2
2016,102434,2,39,2
2016,104415,2,2,2
2016,104897,2,28,2
2016,1614,2,26,2
2016,3855,2,56,2
2016,4336,2,90,2
2016,5019,2,198,2
2016,15188,2,67,2
2016,52197,2,28,2
2016,53840,2,122,2
2016,101805,2,1,2
2016,101822,2,43,2
2016,101823,2,6,2
2016,102142,2,7,2
2016,102291,2,6,2
2016,102764,2,5,2
2016,103411,2,6,2
2016,105006,2,6,2
2016,105286,2,5,2
2016,1626,2,20,2
2016,4803,2,35,2
2016,7286,2,46,2
2016,10516,2,6,2
2016,54831,2,27,2
2016,101632,2,8,2
2016,101764,2,3,2
2016,103054,2,9,2
2016,104451,2,7,2
2016,1627,2,19,2
2016,1628,2,16,2
2016,1630,2,48,2
2016,3255,2,80,2
2016,3529,2,231,2
2016,4035,2,110,2
2016,4176,2,100,2
2016,4657,2,16,2
2016,4658,2,1,2
2016,7821,2,23,2
2016,8207,2,1,2
2016,101503,2,4,2
2016,104896,2,1,2
2016,1635,2,39,2
2016,1635,2,32,2
2016,1636,2,19,2
2016,1636,2,22,2
2016,3264,2,1,2
2016,9528,2,53,2
2016,9528,2,34,2
2016,52644,2,45,2
2016,52644,2,44,2
2016,101297,2,24,2
2016,101297,2,23,2
2016,101298,2,13,2
2016,101298,2,12,2
2016,101778,2,13,2
2016,101778,2,12,2
2016,1640,2,40,2
2016,1641,2,24,2
2016,1642,2,22,2
2016,1643,2,97,2
2016,1644,2,3,2
2016,1645,2,16,2
2016,1646,2,21,2
2016,1647,2,12,2
2016,1649,2,22,2
2016,2689,2,36,2
2016,2754,2,16,2
2016,2935,2,12,2
2016,3040,2,7,2
2016,3062,2,12,2
2016,3488,2,145,2
2016,4257,2,19,2
2016,5091,2,12,2
2016,6316,2,3,2
2016,7731,2,2,2
2016,8581,2,4,2
2016,8585,2,3,2
2016,9315,2,7,2
2016,9317,2,7,2
2016,9318,2,9,2
2016,9727,2,3,2
2016,10359,2,38,2
2016,10363,2,8,2
2016,11102,2,4,2
2016,11950,2,12,2
2016,15441,2,7,2
2016,15577,2,9,2
2016,19259,2,11,2
2016,19312,2,6,2
2016,20638,2,6,2
2016,20837,2,33,2
2016,51809,2,21,2
2016,52416,2,37,2
2016,52419,2,5,2
2016,52457,2,3,2
2016,53525,2,14,2
2016,53628,2,9,2
2016,53829,2,1,2
2016,53950,2,48,2
2016,54067,2,28,2
2016,54446,2,6,2
2016,54640,2,3,2
2016,54946,2,2,2
2016,90316,2,5,2
2016,90873,2,249,2
2016,91103,2,30,2
2016,91106,2,32,2
2016,91107,2,21,2
2016,101861,2,2,2
2016,101878,2,19,2
2016,102173,2,75,2
2016,102230,2,73,2
2016,102477,2,1,2
2016,103125,2,2,2
2016,103650,2,19,2
2016,104110,2,8,2
2016,104143,2,9,2
2016,104227,2,16,2
2016,104233,2,2,2
2016,104291,2,4,2
2016,104435,2,1,2
2016,104785,2,84,2
2016,104793,2,13,2
2016,104978,2,180,2
2016,105157,2,3,2
2016,105159,2,7,2
2016,105646,2,75,2
2016,1650,2,8,2
2016,1651,2,91,2
2016,1652,2,26,2
2016,1653,2,18,2
2016,1654,2,338,2
2016,1655,2,84,2
2016,1656,2,26,2
2016,1657,2,21,2
2016,1658,2,17,2
2016,3843,2,29,2
2016,4041,2,3,2
2016,4936,2,2,2
2016,7294,2,7,2
2016,7766,2,4,2
2016,7774,2,7,2
2016,91026,2,5,2
2016,102155,2,8,2
2016,717,2,4,2
2016,1914,2,5,2
2016,1915,2,54,2
2016,1916,2,35,2
2016,1918,2,4,2
2016,1919,2,2,2
2016,3492,2,1,2
2016,6582,2,17,2
2016,11773,2,5,2
2016,12761,2,18,2
2016,17692,2,7,2
2016,19546,2,3,2
2016,19726,2,8,2
2016,20040,2,18,2
2016,53335,2,14,2
2016,53495,2,7,2
2016,53510,2,8,2
2016,53756,2,5,2
2016,54000,2,1,2
2016,54307,2,19,2
2016,54353,2,191,2
2016,54643,2,25,2
2016,54766,2,11,2
2016,54815,2,129,2
2016,55070,2,17,2
2016,90556,2,3,2
2016,90753,2,8,2
2016,90856,2,8,2
2016,91350,2,10,2
2016,102279,2,4,2
2016,103617,2,6,2
2016,103673,2,1,2
2016,103861,2,23,2
2016,104212,2,7,2
2016,104381,2,10,2
2016,104656,2,11,2
2016,2016,2,35,2
2016,2539,2,14,2
2016,4175,2,3,2
2016,4389,2,21,2
2016,5000,2,28,2
2016,7950,2,102,2
2016,9294,2,31,2
2016,10883,2,3,2
2016,10883,2,1,2
2016,10883,2,3,2
2016,11322,2,5,2
2016,52098,2,21,2
2016,52098,2,13,2
2016,52098,2,52,2
2016,52098,2,6,2
2016,52098,2,63,2
2016,52098,2,13,2
2016,91010,2,15,2
2016,91010,2,1,2
2016,91010,2,12,2
2016,91051,2,12,2
2016,91325,2,2,2
2016,101491,2,7,2
2016,102665,2,24,2
2016,102785,2,11,2
2016,103375,2,2,2
2016,103375,2,7,2
2016,103875,2,9,2
2016,104023,2,4,2
2016,104023,2,2,2
2016,104148,2,28,2
2016,104440,2,9,2
2016,104725,2,2,2
2016,104915,2,7,2
2016,105096,2,28,2
2016,1991,2,74,2
2016,1993,2,5,2
2016,2004,2,47,2
2016,4343,2,32,2
2016,4349,2,44,2
2016,4526,2,2,2
2016,5093,2,4,2
2016,6591,2,63,2
2016,7620,2,14,2
2016,9451,2,54,2
2016,19936,2,14,2
2016,19938,2,23,2
2016,20433,2,10,2
2016,20436,2,35,2
2016,20437,2,18,2
2016,20443,2,5,2
2016,21548,2,71,2
2016,52059,2,26,2
2016,52966,2,21,2
2016,53511,2,49,2
2016,53512,2,7,2
2016,53653,2,3,2
2016,53761,2,3,2
2016,54021,2,11,2
2016,54118,2,25,2
2016,54321,2,3,2
2016,54533,2,177,2
2016,90841,2,5,2
2016,90845,2,12,2
2016,90919,2,18,2
2016,91012,2,49,2
2016,91013,2,32,2
2016,91029,2,80,2
2016,91093,2,2,2
2016,91094,2,15,2
2016,101665,2,3,2
2016,101666,2,154,2
2016,101667,2,49,2
2016,102057,2,44,2
2016,102072,2,12,2
2016,102492,2,9,2
2016,103346,2,4,2
2016,103347,2,3,2
2016,103348,2,7,2
2016,103351,2,1,2
2016,103607,2,12,2
2016,103609,2,20,2
2016,103616,2,3,2
2016,103665,2,14,2
2016,103666,2,46,2
2016,104273,2,1,2
2016,104274,2,2,2
2016,104275,2,2,2
2016,104277,2,1,2
2016,104345,2,12,2
2016,104651,2,9,2
2016,104666,2,1,2
2016,104923,2,3,2
2016,104926,2,2,2
2016,104927,2,2,2
2016,105709,2,10,2
2016,51661,2,28,2
2016,51662,2,79,2
2016,52229,2,4,2
2016,52971,2,111,2
2016,102107,2,60,2
2016,20095,2,50,2
2016,20096,2,4,2
2016,20100,2,73,2
2016,20102,2,13,2
2016,20104,2,9,2
2016,20106,2,130,2
2016,20107,2,7,2
2016,20109,2,37,2
2016,20110,2,5,2
2016,20113,2,3,2
2016,20115,2,7,2
2016,20118,2,23,2
2016,20122,2,18,2
2016,20123,2,12,2
2016,20127,2,40,2
2016,20128,2,26,2
2016,20146,2,14,2
2016,20148,2,2,2
2016,20151,2,37,2
2016,20152,2,32,2
2016,53410,2,2,2
2016,53410,2,9,2
2016,53476,2,13,2
2016,53476,2,24,2
2016,53477,2,15,2
2016,53477,2,12,2
2016,53485,2,44,2
2016,54405,2,30,2
2016,55170,2,4,2
2016,90569,2,8,2
2016,90793,2,7,2
2016,90833,2,1,2
2016,101746,2,7,2
2016,101746,2,10,2
2016,101746,2,21,2
2016,102078,2,17,2
2016,102917,2,7,2
2016,102917,2,20,2
2016,103338,2,17,2
2016,103358,2,1,2
2016,103359,2,5,2
2016,103360,2,18,2
2016,105139,2,4,2
2016,20162,2,22,2
2016,20164,2,78,2
2016,20166,2,49,2
2016,20168,2,1,2
2016,20169,2,3,2
2016,20170,2,21,2
2016,20171,2,1,2
2016,20172,2,52,2
2016,20181,2,2,2
2016,20185,2,43,2
2016,20191,2,42,2
2016,20198,2,10,2
2016,20200,2,6,2
2016,20581,2,9,2
2016,51778,2,16,2
2016,90743,2,9,2
2016,101730,2,4,2
2016,101731,2,2,2
2016,101769,2,25,2
2016,102150,2,1,2
2016,102901,2,3,2
2016,103528,2,10,2
2016,105472,2,18,2
2016,20204,2,12,2
2016,20205,2,16,2
2016,20209,2,13,2
2016,20210,2,61,2
2016,20211,2,6,2
2016,20212,2,1,2
2016,20214,2,39,2
2016,20215,2,18,2
2016,20216,2,2,2
2016,20218,2,3,2
2016,20219,2,19,2
2016,20222,2,15,2
2016,20223,2,2,2
2016,20226,2,23,2
2016,20227,2,18,2
2016,20514,2,5,2
2016,51738,2,5,2
2016,51891,2,7,2
2016,52931,2,10,2
2016,53005,2,2,2
2016,53748,2,9,2
2016,53825,2,3,2
2016,54011,2,13,2
2016,54012,2,19,2
2016,54213,2,17,2
2016,54720,2,231,2
2016,54721,2,161,2
2016,54808,2,4,2
2016,54942,2,10,2
2016,54970,2,5,2
2016,55062,2,1,2
2016,90525,2,82,2
2016,90705,2,2,2
2016,90958,2,3,2
2016,91252,2,1,2
2016,101524,2,14,2
2016,101719,2,14,2
2016,101918,2,17,2
2016,103219,2,44,2
2016,21267,2,17,2
2016,21273,2,22,2
2016,21275,2,221,2
2016,21278,2,23,2
2016,21279,2,9,2
2016,21280,2,18,2
2016,21281,2,12,2
2016,21281,2,27,2
2016,21281,2,28,2
2016,21282,2,85,2
2016,21283,2,34,2
2016,21285,2,13,2
2016,21286,2,76,2
2016,21298,2,14,2
2016,21301,2,56,2
2016,21310,2,12,2
2016,21317,2,46,2
2016,21319,2,4,2
2016,21353,2,47,2
2016,53051,2,2,2
2016,53988,2,10,2
2016,91359,2,3,2
2016,91370,2,22,2
2016,91477,2,11,2
2016,102061,2,24,2
2016,102869,2,5,2
2016,103236,2,5,2
2016,104411,2,2,2
2016,105612,2,5,2
2016,21446,2,43,2
2016,21447,2,37,2
2016,21448,2,57,2
2016,21450,2,24,2
2016,21454,2,212,2
2016,21455,2,22,2
2016,21456,2,26,2
2016,51582,2,48,2
2016,52470,2,28,2
2016,53288,2,18,2
2016,53689,2,13,2
2016,53936,2,10,2
2016,91313,2,10,2
2016,101380,2,1,2
2016,101683,2,9,2
2016,101684,2,17,2
2016,101808,2,11,2
2016,101840,2,37,2
2016,102315,2,15,2
2016,102317,2,1,2
2016,102321,2,15,2
2016,102602,2,5,2
2016,103042,2,3,2
2016,103321,2,15,2
2016,104408,2,1,2
2016,104660,2,3,2
2016,104711,2,1,2
2016,105064,2,3,2
2016,2784,2,9,2
2016,21463,2,4,2
2016,21464,2,32,2
2016,21465,2,390,2
2016,21468,2,16,2
2016,21469,2,3,2
2016,21471,2,5,2
2016,21472,2,1,2
2016,21474,2,88,2
2016,21475,2,6,2
2016,21476,2,1,2
2016,21478,2,102,2
2016,21479,2,3,2
2016,21481,2,6,2
2016,21487,2,73,2
2016,21489,2,2,2
2016,21498,2,6,2
2016,21499,2,13,2
2016,21504,2,5,2
2016,52779,2,21,2
2016,52921,2,10,2
2016,52922,2,1,2
2016,52933,2,2,2
2016,53507,2,1,2
2016,54227,2,4,2
2016,54567,2,18,2
2016,90881,2,14,2
2016,91132,2,1,2
2016,102849,2,4,2
2016,103061,2,7,2
2016,103212,2,9,2
2016,103529,2,3,2
2016,103698,2,3,2
2016,104061,2,7,2
2016,104357,2,5,2
2016,105241,2,3,2
2016,105291,2,73,2
2016,105292,2,23,2
2016,1677,2,1,2
2016,1677,2,2,2
