codigo snies del programa,año,semestre,graduados
12495.0,2010.0,2,28.0
12497.0,2010.0,2,39.0
12499.0,2010.0,2,8.0
12500.0,2010.0,2,12.0
12503.0,2010.0,2,48.0
12504.0,2010.0,2,50.0
12505.0,2010.0,2,41.0
12506.0,2010.0,2,16.0
12507.0,2010.0,2,6.0
12508.0,2010.0,2,9.0
12509.0,2010.0,2,14.0
12511.0,2010.0,2,3.0
12524.0,2010.0,2,11.0
12526.0,2010.0,2,20.0
12531.0,2010.0,2,1.0
12533.0,2010.0,2,21.0
12535.0,2010.0,2,7.0
12536.0,2010.0,2,9.0
12571.0,2010.0,2,7.0
12573.0,2010.0,2,22.0
12577.0,2010.0,2,21.0
12587.0,2010.0,2,7.0
12599.0,2010.0,2,7.0
12603.0,2010.0,2,9.0
12607.0,2010.0,2,1.0
12613.0,2010.0,2,15.0
12626.0,2010.0,2,5.0
12638.0,2010.0,2,5.0
12696.0,2010.0,2,35.0
12702.0,2010.0,2,26.0
12703.0,2010.0,2,13.0
12705.0,2010.0,2,16.0
12708.0,2010.0,2,18.0
12711.0,2010.0,2,127.0
12752.0,2010.0,2,5.0
12761.0,2010.0,2,1.0
12785.0,2010.0,2,36.0
12786.0,2010.0,2,2.0
12796.0,2010.0,2,41.0
12806.0,2010.0,2,35.0
12812.0,2010.0,2,19.0
12828.0,2010.0,2,10.0
12839.0,2010.0,2,32.0
12852.0,2010.0,2,19.0
12853.0,2010.0,2,27.0
12862.0,2010.0,2,5.0
12863.0,2010.0,2,15.0
12877.0,2010.0,2,3.0
12878.0,2010.0,2,5.0
12886.0,2010.0,2,31.0
12889.0,2010.0,2,17.0
12906.0,2010.0,2,17.0
12927.0,2010.0,2,20.0
12930.0,2010.0,2,3.0
12931.0,2010.0,2,58.0
12932.0,2010.0,2,10.0
12934.0,2010.0,2,23.0
12948.0,2010.0,2,38.0
12956.0,2010.0,2,12.0
12960.0,2010.0,2,26.0
12961.0,2010.0,2,6.0
12967.0,2010.0,2,52.0
12975.0,2010.0,2,16.0
12976.0,2010.0,2,63.0
12978.0,2010.0,2,6.0
13018.0,2010.0,2,13.0
13049.0,2010.0,2,49.0
13058.0,2010.0,2,33.0
13062.0,2010.0,2,1.0
13063.0,2010.0,2,1.0
13065.0,2010.0,2,27.0
13074.0,2010.0,2,69.0
13076.0,2010.0,2,23.0
13084.0,2010.0,2,10.0
13090.0,2010.0,2,5.0
13093.0,2010.0,2,18.0
13094.0,2010.0,2,17.0
13105.0,2010.0,2,1.0
13143.0,2010.0,2,10.0
13145.0,2010.0,2,38.0
13147.0,2010.0,2,6.0
13151.0,2010.0,2,2.0
13153.0,2010.0,2,2.0
13155.0,2010.0,2,2.0
13157.0,2010.0,2,8.0
13187.0,2010.0,2,2.0
13197.0,2010.0,2,7.0
13200.0,2010.0,2,10.0
13201.0,2010.0,2,33.0
13202.0,2010.0,2,8.0
13204.0,2010.0,2,14.0
13206.0,2010.0,2,16.0
13207.0,2010.0,2,45.0
13210.0,2010.0,2,64.0
13211.0,2010.0,2,90.0
13212.0,2010.0,2,43.0
13213.0,2010.0,2,2.0
13214.0,2010.0,2,11.0
13215.0,2010.0,2,22.0
13216.0,2010.0,2,11.0
13217.0,2010.0,2,18.0
13218.0,2010.0,2,7.0
13219.0,2010.0,2,5.0
13220.0,2010.0,2,13.0
13221.0,2010.0,2,22.0
13222.0,2010.0,2,8.0
13227.0,2010.0,2,6.0
13235.0,2010.0,2,1.0
13251.0,2010.0,2,10.0
13259.0,2010.0,2,35.0
13275.0,2010.0,2,1.0
13287.0,2010.0,2,18.0
13290.0,2010.0,2,19.0
13291.0,2010.0,2,6.0
13295.0,2010.0,2,10.0
13296.0,2010.0,2,1.0
13297.0,2010.0,2,8.0
13301.0,2010.0,2,29.0
13304.0,2010.0,2,4.0
13314.0,2010.0,2,6.0
13321.0,2010.0,2,3.0
13328.0,2010.0,2,1.0
13341.0,2010.0,2,7.0
13350.0,2010.0,2,6.0
13353.0,2010.0,2,5.0
13354.0,2010.0,2,1.0
13358.0,2010.0,2,51.0
13367.0,2010.0,2,27.0
13368.0,2010.0,2,4.0
13380.0,2010.0,2,1.0
13390.0,2010.0,2,9.0
13404.0,2010.0,2,16.0
13405.0,2010.0,2,90.0
13406.0,2010.0,2,37.0
13414.0,2010.0,2,63.0
13415.0,2010.0,2,5.0
13418.0,2010.0,2,10.0
13459.0,2010.0,2,15.0
13465.0,2010.0,2,27.0
13469.0,2010.0,2,90.0
13476.0,2010.0,2,14.0
13512.0,2010.0,2,52.0
13529.0,2010.0,2,2.0
13537.0,2010.0,2,7.0
13539.0,2010.0,2,63.0
13541.0,2010.0,2,4.0
13546.0,2010.0,2,15.0
13549.0,2010.0,2,6.0
13568.0,2010.0,2,27.0
13571.0,2010.0,2,2.0
13577.0,2010.0,2,91.0
13578.0,2010.0,2,11.0
13579.0,2010.0,2,5.0
13581.0,2010.0,2,4.0
13595.0,2010.0,2,12.0
13614.0,2010.0,2,1.0
13615.0,2010.0,2,15.0
13627.0,2010.0,2,20.0
13634.0,2010.0,2,7.0
13642.0,2010.0,2,22.0
13651.0,2010.0,2,11.0
13655.0,2010.0,2,19.0
13674.0,2010.0,2,2.0
13692.0,2010.0,2,19.0
13694.0,2010.0,2,22.0
13727.0,2010.0,2,1.0
13730.0,2010.0,2,23.0
13734.0,2010.0,2,36.0
13743.0,2010.0,2,2.0
13755.0,2010.0,2,68.0
13768.0,2010.0,2,11.0
13819.0,2010.0,2,36.0
13837.0,2010.0,2,14.0
13842.0,2010.0,2,23.0
13843.0,2010.0,2,6.0
13846.0,2010.0,2,17.0
13938.0,2010.0,2,1.0
13961.0,2010.0,2,12.0
13980.0,2010.0,2,130.0
14004.0,2010.0,2,2.0
14010.0,2010.0,2,47.0
14018.0,2010.0,2,32.0
14021.0,2010.0,2,7.0
14027.0,2010.0,2,56.0
14028.0,2010.0,2,4.0
14031.0,2010.0,2,14.0
14032.0,2010.0,2,2.0
14033.0,2010.0,2,1.0
14060.0,2010.0,2,25.0
14075.0,2010.0,2,25.0
14084.0,2010.0,2,66.0
14115.0,2010.0,2,11.0
14119.0,2010.0,2,9.0
14122.0,2010.0,2,1.0
14126.0,2010.0,2,14.0
14143.0,2010.0,2,104.0
14148.0,2010.0,2,16.0
14153.0,2010.0,2,4.0
14167.0,2010.0,2,4.0
14169.0,2010.0,2,7.0
14182.0,2010.0,2,1.0
14184.0,2010.0,2,10.0
14190.0,2010.0,2,40.0
14212.0,2010.0,2,3.0
14221.0,2010.0,2,1.0
14222.0,2010.0,2,1.0
14234.0,2010.0,2,84.0
14237.0,2010.0,2,67.0
14257.0,2010.0,2,5.0
14288.0,2010.0,2,74.0
14295.0,2010.0,2,17.0
14315.0,2010.0,2,9.0
14320.0,2010.0,2,1.0
14330.0,2010.0,2,5.0
14335.0,2010.0,2,10.0
14344.0,2010.0,2,1.0
14345.0,2010.0,2,1.0
14347.0,2010.0,2,14.0
14350.0,2010.0,2,2.0
14378.0,2010.0,2,1.0
14384.0,2010.0,2,13.0
14391.0,2010.0,2,1.0
14410.0,2010.0,2,3.0
14419.0,2010.0,2,3.0
14435.0,2010.0,2,13.0
14437.0,2010.0,2,4.0
14439.0,2010.0,2,12.0
14441.0,2010.0,2,20.0
14442.0,2010.0,2,3.0
14443.0,2010.0,2,13.0
14444.0,2010.0,2,12.0
14445.0,2010.0,2,5.0
14450.0,2010.0,2,11.0
14452.0,2010.0,2,6.0
14483.0,2010.0,2,6.0
14492.0,2010.0,2,2.0
14493.0,2010.0,2,3.0
14494.0,2010.0,2,16.0
14496.0,2010.0,2,1.0
14501.0,2010.0,2,8.0
14613.0,2010.0,2,13.0
14687.0,2010.0,2,22.0
14689.0,2010.0,2,9.0
14696.0,2010.0,2,12.0
14698.0,2010.0,2,20.0
14705.0,2010.0,2,59.0
14727.0,2010.0,2,8.0
14745.0,2010.0,2,13.0
14747.0,2010.0,2,10.0
14750.0,2010.0,2,2.0
14752.0,2010.0,2,83.0
14753.0,2010.0,2,59.0
14756.0,2010.0,2,7.0
14757.0,2010.0,2,5.0
14758.0,2010.0,2,5.0
14771.0,2010.0,2,26.0
14772.0,2010.0,2,5.0
14773.0,2010.0,2,1.0
14774.0,2010.0,2,20.0
14775.0,2010.0,2,1.0
14784.0,2010.0,2,72.0
14802.0,2010.0,2,2.0
14814.0,2010.0,2,10.0
14822.0,2010.0,2,14.0
14826.0,2010.0,2,1.0
14833.0,2010.0,2,10.0
14837.0,2010.0,2,8.0
14841.0,2010.0,2,6.0
14842.0,2010.0,2,7.0
14847.0,2010.0,2,45.0
14853.0,2010.0,2,4.0
14858.0,2010.0,2,43.0
14860.0,2010.0,2,1.0
14861.0,2010.0,2,2.0
14863.0,2010.0,2,94.0
14866.0,2010.0,2,1.0
14868.0,2010.0,2,1.0
14869.0,2010.0,2,17.0
14876.0,2010.0,2,2.0
14877.0,2010.0,2,18.0
14878.0,2010.0,2,2.0
14879.0,2010.0,2,6.0
14880.0,2010.0,2,28.0
14887.0,2010.0,2,42.0
14902.0,2010.0,2,49.0
14912.0,2010.0,2,3.0
14915.0,2010.0,2,1.0
14939.0,2010.0,2,21.0
14969.0,2010.0,2,24.0
14982.0,2010.0,2,18.0
15024.0,2010.0,2,1.0
15034.0,2010.0,2,17.0
15041.0,2010.0,2,29.0
15043.0,2010.0,2,2.0
15059.0,2010.0,2,19.0
15060.0,2010.0,2,1.0
15064.0,2010.0,2,21.0
15105.0,2010.0,2,2.0
15111.0,2010.0,2,164.0
15115.0,2010.0,2,4.0
15123.0,2010.0,2,1.0
15132.0,2010.0,2,1.0
15153.0,2010.0,2,1.0
15172.0,2010.0,2,1.0
15185.0,2010.0,2,2.0
15188.0,2010.0,2,128.0
15190.0,2010.0,2,45.0
15192.0,2010.0,2,20.0
15203.0,2010.0,2,23.0
15206.0,2010.0,2,11.0
15229.0,2010.0,2,1.0
15230.0,2010.0,2,2.0
15231.0,2010.0,2,9.0
15233.0,2010.0,2,1.0
15235.0,2010.0,2,4.0
15236.0,2010.0,2,6.0
15238.0,2010.0,2,6.0
15239.0,2010.0,2,6.0
15241.0,2010.0,2,9.0
15243.0,2010.0,2,86.0
15245.0,2010.0,2,26.0
15278.0,2010.0,2,81.0
15340.0,2010.0,2,14.0
15358.0,2010.0,2,1.0
15378.0,2010.0,2,3.0
15383.0,2010.0,2,7.0
15384.0,2010.0,2,32.0
15392.0,2010.0,2,16.0
15397.0,2010.0,2,43.0
15412.0,2010.0,2,1.0
15414.0,2010.0,2,172.0
15416.0,2010.0,2,122.0
15418.0,2010.0,2,71.0
15419.0,2010.0,2,335.0
15422.0,2010.0,2,21.0
15426.0,2010.0,2,47.0
15427.0,2010.0,2,92.0
15430.0,2010.0,2,22.0
15440.0,2010.0,2,19.0
15441.0,2010.0,2,16.0
15443.0,2010.0,2,19.0
15444.0,2010.0,2,12.0
15450.0,2010.0,2,26.0
15451.0,2010.0,2,9.0
15457.0,2010.0,2,3.0
15460.0,2010.0,2,1.0
15465.0,2010.0,2,57.0
15491.0,2010.0,2,11.0
15516.0,2010.0,2,29.0
15522.0,2010.0,2,25.0
15533.0,2010.0,2,2.0
15534.0,2010.0,2,47.0
15538.0,2010.0,2,11.0
15540.0,2010.0,2,11.0
15541.0,2010.0,2,13.0
15555.0,2010.0,2,21.0
15561.0,2010.0,2,10.0
15569.0,2010.0,2,11.0
15572.0,2010.0,2,29.0
15577.0,2010.0,2,15.0
15585.0,2010.0,2,4.0
15592.0,2010.0,2,27.0
15593.0,2010.0,2,17.0
15600.0,2010.0,2,83.0
15604.0,2010.0,2,22.0
15610.0,2010.0,2,15.0
15613.0,2010.0,2,13.0
15614.0,2010.0,2,9.0
15619.0,2010.0,2,11.0
15621.0,2010.0,2,13.0
15623.0,2010.0,2,35.0
15638.0,2010.0,2,11.0
15676.0,2010.0,2,26.0
15677.0,2010.0,2,21.0
15678.0,2010.0,2,33.0
15679.0,2010.0,2,28.0
15681.0,2010.0,2,9.0
15682.0,2010.0,2,20.0
15683.0,2010.0,2,19.0
15686.0,2010.0,2,5.0
15689.0,2010.0,2,2.0
15695.0,2010.0,2,5.0
15704.0,2010.0,2,40.0
15706.0,2010.0,2,27.0
15707.0,2010.0,2,43.0
15714.0,2010.0,2,2.0
15722.0,2010.0,2,3.0
15760.0,2010.0,2,74.0
15764.0,2010.0,2,1.0
15766.0,2010.0,2,26.0
15767.0,2010.0,2,45.0
15768.0,2010.0,2,45.0
15769.0,2010.0,2,6.0
15770.0,2010.0,2,39.0
15773.0,2010.0,2,2.0
15774.0,2010.0,2,10.0
15775.0,2010.0,2,24.0
15776.0,2010.0,2,2.0
15779.0,2010.0,2,1.0
15784.0,2010.0,2,2.0
15803.0,2010.0,2,15.0
15808.0,2010.0,2,43.0
15810.0,2010.0,2,1.0
15814.0,2010.0,2,5.0
15842.0,2010.0,2,1.0
15847.0,2010.0,2,38.0
15852.0,2010.0,2,1.0
15860.0,2010.0,2,105.0
15864.0,2010.0,2,1.0
15866.0,2010.0,2,19.0
15869.0,2010.0,2,4.0
15878.0,2010.0,2,9.0
15892.0,2010.0,2,17.0
15895.0,2010.0,2,4.0
15897.0,2010.0,2,4.0
15898.0,2010.0,2,1.0
15900.0,2010.0,2,1.0
15901.0,2010.0,2,82.0
15903.0,2010.0,2,54.0
15906.0,2010.0,2,13.0
15907.0,2010.0,2,7.0
15911.0,2010.0,2,21.0
15923.0,2010.0,2,156.0
15924.0,2010.0,2,2.0
15927.0,2010.0,2,33.0
15929.0,2010.0,2,3.0
15943.0,2010.0,2,10.0
15946.0,2010.0,2,73.0
15947.0,2010.0,2,39.0
15948.0,2010.0,2,59.0
15949.0,2010.0,2,11.0
15953.0,2010.0,2,16.0
15955.0,2010.0,2,16.0
15964.0,2010.0,2,84.0
15967.0,2010.0,2,10.0
15979.0,2010.0,2,1.0
15985.0,2010.0,2,8.0
15986.0,2010.0,2,22.0
15987.0,2010.0,2,41.0
15994.0,2010.0,2,5.0
15995.0,2010.0,2,5.0
15997.0,2010.0,2,12.0
16005.0,2010.0,2,16.0
16006.0,2010.0,2,27.0
16011.0,2010.0,2,4.0
16012.0,2010.0,2,5.0
16018.0,2010.0,2,2.0
16019.0,2010.0,2,2.0
16027.0,2010.0,2,36.0
16028.0,2010.0,2,1.0
16030.0,2010.0,2,1.0
16033.0,2010.0,2,39.0
16036.0,2010.0,2,11.0
16039.0,2010.0,2,2.0
16041.0,2010.0,2,5.0
16052.0,2010.0,2,15.0
16054.0,2010.0,2,3.0
16058.0,2010.0,2,25.0
16060.0,2010.0,2,19.0
16063.0,2010.0,2,41.0
16069.0,2010.0,2,7.0
16071.0,2010.0,2,5.0
16072.0,2010.0,2,15.0
16074.0,2010.0,2,32.0
16089.0,2010.0,2,26.0
16090.0,2010.0,2,22.0
16116.0,2010.0,2,3.0
16120.0,2010.0,2,33.0
16124.0,2010.0,2,6.0
16125.0,2010.0,2,26.0
16127.0,2010.0,2,69.0
16131.0,2010.0,2,30.0
16136.0,2010.0,2,3.0
16138.0,2010.0,2,1.0
16146.0,2010.0,2,3.0
16147.0,2010.0,2,3.0
16160.0,2010.0,2,12.0
16164.0,2010.0,2,3.0
16165.0,2010.0,2,12.0
16168.0,2010.0,2,5.0
16169.0,2010.0,2,7.0
16171.0,2010.0,2,4.0
16174.0,2010.0,2,13.0
16175.0,2010.0,2,11.0
16176.0,2010.0,2,1.0
16180.0,2010.0,2,39.0
16183.0,2010.0,2,1.0
16186.0,2010.0,2,37.0
16188.0,2010.0,2,6.0
16189.0,2010.0,2,7.0
16193.0,2010.0,2,4.0
16196.0,2010.0,2,21.0
16205.0,2010.0,2,43.0
16209.0,2010.0,2,1.0
16213.0,2010.0,2,2.0
16224.0,2010.0,2,2.0
16234.0,2010.0,2,6.0
16235.0,2010.0,2,3.0
16241.0,2010.0,2,9.0
16242.0,2010.0,2,14.0
16243.0,2010.0,2,1.0
16249.0,2010.0,2,29.0
16251.0,2010.0,2,11.0
16255.0,2010.0,2,4.0
16483.0,2010.0,2,61.0
16485.0,2010.0,2,3.0
16489.0,2010.0,2,19.0
16491.0,2010.0,2,13.0
16502.0,2010.0,2,68.0
16518.0,2010.0,2,8.0
16534.0,2010.0,2,2.0
16557.0,2010.0,2,13.0
16558.0,2010.0,2,4.0
16601.0,2010.0,2,34.0
16603.0,2010.0,2,29.0
16607.0,2010.0,2,3.0
16609.0,2010.0,2,4.0
16610.0,2010.0,2,11.0
16616.0,2010.0,2,18.0
16628.0,2010.0,2,11.0
16632.0,2010.0,2,31.0
16633.0,2010.0,2,29.0
16634.0,2010.0,2,6.0
16637.0,2010.0,2,2.0
16743.0,2010.0,2,1.0
16748.0,2010.0,2,14.0
16749.0,2010.0,2,1.0
16750.0,2010.0,2,1.0
16751.0,2010.0,2,39.0
16752.0,2010.0,2,9.0
16763.0,2010.0,2,7.0
16766.0,2010.0,2,6.0
16782.0,2010.0,2,26.0
16796.0,2010.0,2,30.0
16797.0,2010.0,2,45.0
16798.0,2010.0,2,27.0
16799.0,2010.0,2,96.0
16800.0,2010.0,2,14.0
16807.0,2010.0,2,26.0
16809.0,2010.0,2,65.0
16810.0,2010.0,2,3.0
16838.0,2010.0,2,25.0
16839.0,2010.0,2,5.0
16840.0,2010.0,2,1.0
16841.0,2010.0,2,33.0
16842.0,2010.0,2,17.0
16843.0,2010.0,2,8.0
16846.0,2010.0,2,35.0
16865.0,2010.0,2,5.0
16867.0,2010.0,2,42.0
16868.0,2010.0,2,11.0
16873.0,2010.0,2,13.0
16876.0,2010.0,2,1.0
16877.0,2010.0,2,1.0
16878.0,2010.0,2,5.0
16879.0,2010.0,2,6.0
16880.0,2010.0,2,7.0
16881.0,2010.0,2,4.0
16882.0,2010.0,2,32.0
16884.0,2010.0,2,8.0
16886.0,2010.0,2,2.0
16888.0,2010.0,2,5.0
16889.0,2010.0,2,12.0
16890.0,2010.0,2,1.0
16891.0,2010.0,2,6.0
16895.0,2010.0,2,76.0
16901.0,2010.0,2,19.0
16902.0,2010.0,2,25.0
16903.0,2010.0,2,21.0
16904.0,2010.0,2,34.0
16905.0,2010.0,2,21.0
16911.0,2010.0,2,35.0
16912.0,2010.0,2,29.0
16914.0,2010.0,2,7.0
16915.0,2010.0,2,2.0
16919.0,2010.0,2,11.0
16920.0,2010.0,2,8.0
16921.0,2010.0,2,26.0
16922.0,2010.0,2,20.0
16923.0,2010.0,2,12.0
16924.0,2010.0,2,37.0
16925.0,2010.0,2,31.0
16926.0,2010.0,2,24.0
16928.0,2010.0,2,1.0
16932.0,2010.0,2,7.0
16933.0,2010.0,2,6.0
16936.0,2010.0,2,2.0
16938.0,2010.0,2,8.0
16939.0,2010.0,2,7.0
16940.0,2010.0,2,6.0
16941.0,2010.0,2,18.0
16943.0,2010.0,2,2.0
16944.0,2010.0,2,2.0
16947.0,2010.0,2,32.0
16948.0,2010.0,2,6.0
16950.0,2010.0,2,38.0
16961.0,2010.0,2,1.0
16975.0,2010.0,2,6.0
16983.0,2010.0,2,47.0
16990.0,2010.0,2,32.0
16995.0,2010.0,2,13.0
16999.0,2010.0,2,59.0
17381.0,2010.0,2,22.0
17387.0,2010.0,2,3.0
17394.0,2010.0,2,22.0
17443.0,2010.0,2,1.0
17446.0,2010.0,2,4.0
17456.0,2010.0,2,2.0
17459.0,2010.0,2,175.0
17462.0,2010.0,2,5.0
17477.0,2010.0,2,13.0
17489.0,2010.0,2,4.0
17490.0,2010.0,2,7.0
17492.0,2010.0,2,24.0
17506.0,2010.0,2,4.0
17521.0,2010.0,2,4.0
17524.0,2010.0,2,16.0
17577.0,2010.0,2,25.0
17579.0,2010.0,2,56.0
17580.0,2010.0,2,7.0
17581.0,2010.0,2,3.0
17582.0,2010.0,2,1.0
17593.0,2010.0,2,2.0
17630.0,2010.0,2,24.0
17632.0,2010.0,2,45.0
17651.0,2010.0,2,1.0
17652.0,2010.0,2,1.0
17656.0,2010.0,2,1.0
17661.0,2010.0,2,7.0
17664.0,2010.0,2,17.0
17670.0,2010.0,2,6.0
17675.0,2010.0,2,11.0
17680.0,2010.0,2,43.0
17681.0,2010.0,2,30.0
17691.0,2010.0,2,27.0
17692.0,2010.0,2,7.0
17698.0,2010.0,2,2.0
17702.0,2010.0,2,8.0
17703.0,2010.0,2,1.0
17704.0,2010.0,2,13.0
17705.0,2010.0,2,7.0
17706.0,2010.0,2,19.0
17710.0,2010.0,2,28.0
17711.0,2010.0,2,21.0
17712.0,2010.0,2,1.0
17715.0,2010.0,2,1.0
17719.0,2010.0,2,3.0
17720.0,2010.0,2,10.0
17723.0,2010.0,2,3.0
17731.0,2010.0,2,10.0
17732.0,2010.0,2,6.0
17733.0,2010.0,2,4.0
17734.0,2010.0,2,6.0
17744.0,2010.0,2,23.0
17748.0,2010.0,2,2.0
17749.0,2010.0,2,50.0
17756.0,2010.0,2,5.0
17757.0,2010.0,2,24.0
17759.0,2010.0,2,42.0
17760.0,2010.0,2,14.0
17768.0,2010.0,2,6.0
17770.0,2010.0,2,30.0
17771.0,2010.0,2,10.0
17772.0,2010.0,2,32.0
17777.0,2010.0,2,9.0
17789.0,2010.0,2,2.0
17790.0,2010.0,2,46.0
17791.0,2010.0,2,18.0
17796.0,2010.0,2,11.0
17800.0,2010.0,2,54.0
17803.0,2010.0,2,67.0
17810.0,2010.0,2,31.0
17836.0,2010.0,2,6.0
17839.0,2010.0,2,9.0
17841.0,2010.0,2,27.0
17853.0,2010.0,2,2.0
17855.0,2010.0,2,21.0
17860.0,2010.0,2,12.0
17862.0,2010.0,2,1.0
17866.0,2010.0,2,28.0
17867.0,2010.0,2,28.0
17892.0,2010.0,2,1.0
17906.0,2010.0,2,9.0
17908.0,2010.0,2,27.0
18873.0,2010.0,2,4.0
18874.0,2010.0,2,9.0
18890.0,2010.0,2,5.0
18977.0,2010.0,2,3.0
18979.0,2010.0,2,20.0
18980.0,2010.0,2,20.0
18982.0,2010.0,2,7.0
18984.0,2010.0,2,46.0
18989.0,2010.0,2,7.0
18995.0,2010.0,2,11.0
18999.0,2010.0,2,5.0
19025.0,2010.0,2,17.0
19032.0,2010.0,2,5.0
19036.0,2010.0,2,7.0
19037.0,2010.0,2,1.0
19044.0,2010.0,2,6.0
19045.0,2010.0,2,7.0
19052.0,2010.0,2,14.0
19056.0,2010.0,2,6.0
19057.0,2010.0,2,1.0
19058.0,2010.0,2,20.0
19063.0,2010.0,2,10.0
19066.0,2010.0,2,26.0
19070.0,2010.0,2,15.0
19071.0,2010.0,2,93.0
19080.0,2010.0,2,39.0
19082.0,2010.0,2,31.0
19084.0,2010.0,2,73.0
19085.0,2010.0,2,4.0
19089.0,2010.0,2,81.0
19095.0,2010.0,2,85.0
19098.0,2010.0,2,13.0
19099.0,2010.0,2,19.0
19101.0,2010.0,2,29.0
19106.0,2010.0,2,5.0
19109.0,2010.0,2,17.0
19127.0,2010.0,2,5.0
19128.0,2010.0,2,31.0
19142.0,2010.0,2,1.0
19144.0,2010.0,2,4.0
19160.0,2010.0,2,13.0
19163.0,2010.0,2,3.0
19164.0,2010.0,2,13.0
19165.0,2010.0,2,18.0
19173.0,2010.0,2,10.0
19175.0,2010.0,2,3.0
19179.0,2010.0,2,12.0
19180.0,2010.0,2,25.0
19193.0,2010.0,2,60.0
19196.0,2010.0,2,17.0
19201.0,2010.0,2,11.0
19203.0,2010.0,2,17.0
19204.0,2010.0,2,34.0
19205.0,2010.0,2,76.0
19206.0,2010.0,2,2.0
19207.0,2010.0,2,14.0
19209.0,2010.0,2,4.0
19213.0,2010.0,2,12.0
19215.0,2010.0,2,12.0
19219.0,2010.0,2,3.0
19228.0,2010.0,2,13.0
19231.0,2010.0,2,6.0
19254.0,2010.0,2,1.0
19255.0,2010.0,2,28.0
19256.0,2010.0,2,5.0
19259.0,2010.0,2,14.0
19308.0,2010.0,2,2.0
19312.0,2010.0,2,1.0
19325.0,2010.0,2,3.0
19353.0,2010.0,2,101.0
19354.0,2010.0,2,8.0
19367.0,2010.0,2,7.0
19369.0,2010.0,2,50.0
19376.0,2010.0,2,3.0
19385.0,2010.0,2,52.0
19429.0,2010.0,2,1.0
19432.0,2010.0,2,1.0
19456.0,2010.0,2,2.0
19461.0,2010.0,2,3.0
19464.0,2010.0,2,7.0
19465.0,2010.0,2,2.0
19467.0,2010.0,2,1.0
19481.0,2010.0,2,105.0
19482.0,2010.0,2,64.0
19483.0,2010.0,2,17.0
19485.0,2010.0,2,16.0
19486.0,2010.0,2,26.0
19488.0,2010.0,2,20.0
19489.0,2010.0,2,28.0
19493.0,2010.0,2,24.0
19494.0,2010.0,2,19.0
19500.0,2010.0,2,18.0
19514.0,2010.0,2,10.0
19515.0,2010.0,2,43.0
19527.0,2010.0,2,7.0
19533.0,2010.0,2,4.0
19542.0,2010.0,2,12.0
19543.0,2010.0,2,15.0
19545.0,2010.0,2,2.0
19546.0,2010.0,2,11.0
19563.0,2010.0,2,28.0
19564.0,2010.0,2,17.0
19565.0,2010.0,2,6.0
19568.0,2010.0,2,17.0
19569.0,2010.0,2,12.0
19570.0,2010.0,2,33.0
19571.0,2010.0,2,57.0
19572.0,2010.0,2,15.0
19573.0,2010.0,2,8.0
19574.0,2010.0,2,4.0
19575.0,2010.0,2,12.0
19580.0,2010.0,2,4.0
19581.0,2010.0,2,37.0
19591.0,2010.0,2,2.0
19592.0,2010.0,2,4.0
19599.0,2010.0,2,5.0
19601.0,2010.0,2,8.0
19603.0,2010.0,2,37.0
19608.0,2010.0,2,114.0
19637.0,2010.0,2,4.0
19641.0,2010.0,2,20.0
19642.0,2010.0,2,18.0
19646.0,2010.0,2,33.0
19660.0,2010.0,2,5.0
19680.0,2010.0,2,10.0
19714.0,2010.0,2,12.0
19723.0,2010.0,2,64.0
19726.0,2010.0,2,1.0
19732.0,2010.0,2,12.0
19733.0,2010.0,2,16.0
19734.0,2010.0,2,5.0
19736.0,2010.0,2,4.0
19737.0,2010.0,2,42.0
19741.0,2010.0,2,13.0
19742.0,2010.0,2,28.0
19751.0,2010.0,2,11.0
19761.0,2010.0,2,16.0
19763.0,2010.0,2,19.0
19765.0,2010.0,2,5.0
19768.0,2010.0,2,1.0
19769.0,2010.0,2,18.0
19772.0,2010.0,2,7.0
19774.0,2010.0,2,26.0
19775.0,2010.0,2,1.0
19776.0,2010.0,2,1.0
19777.0,2010.0,2,73.0
19781.0,2010.0,2,65.0
19785.0,2010.0,2,42.0
19787.0,2010.0,2,6.0
19792.0,2010.0,2,1.0
19793.0,2010.0,2,3.0
19796.0,2010.0,2,1.0
19816.0,2010.0,2,16.0
19817.0,2010.0,2,15.0
19828.0,2010.0,2,9.0
19843.0,2010.0,2,22.0
19848.0,2010.0,2,3.0
19849.0,2010.0,2,1.0
19851.0,2010.0,2,16.0
19853.0,2010.0,2,34.0
19861.0,2010.0,2,11.0
19865.0,2010.0,2,2.0
19866.0,2010.0,2,2.0
19869.0,2010.0,2,1.0
19886.0,2010.0,2,7.0
19887.0,2010.0,2,2.0
19889.0,2010.0,2,4.0
19892.0,2010.0,2,2.0
19894.0,2010.0,2,1.0
19895.0,2010.0,2,4.0
19896.0,2010.0,2,1.0
19899.0,2010.0,2,1.0
19901.0,2010.0,2,4.0
19902.0,2010.0,2,4.0
19903.0,2010.0,2,2.0
19904.0,2010.0,2,2.0
19905.0,2010.0,2,2.0
19906.0,2010.0,2,6.0
19907.0,2010.0,2,7.0
19908.0,2010.0,2,11.0
19909.0,2010.0,2,2.0
19910.0,2010.0,2,12.0
19911.0,2010.0,2,4.0
19912.0,2010.0,2,4.0
19913.0,2010.0,2,6.0
19915.0,2010.0,2,4.0
19916.0,2010.0,2,1.0
19917.0,2010.0,2,2.0
19918.0,2010.0,2,1.0
