año,codigo snies del programa,inscritos,semestre
2020,106951,9,2
2020,106952,76,2
2020,106954,21,2
2020,106957,13,2
2020,106958,5,2
2020,106962,4,2
2020,106963,40,2
2020,106964,15,2
2020,106965,19,2
2020,106967,18,2
2020,106969,40,2
2020,106971,30,2
2020,106972,25,2
2020,106973,5,2
2020,106974,13,2
2020,106975,49,2
2020,106977,5,2
2020,106978,57,2
2020,106981,20,2
2020,106982,47,2
2020,106983,14,2
2020,106984,8,2
2020,106985,101,2
2020,106986,96,2
2020,106989,24,2
2020,106990,37,2
2020,106992,199,2
2020,106993,161,2
2020,106995,28,2
2020,106996,20,2
2020,106998,77,2
2020,107000,38,2
2020,107001,45,2
2020,107002,336,2
2020,107003,35,2
2020,107004,79,2
2020,107007,8,2
2020,107008,13,2
2020,107011,84,2
2020,107012,13,2
2020,107014,21,2
2020,107015,54,2
2020,107016,20,2
2020,107017,37,2
2020,107018,15,2
2020,107019,66,2
2020,107022,77,2
2020,107023,595,2
2020,107025,65,2
2020,107026,24,2
2020,107030,62,2
2020,107032,82,2
2020,107033,38,2
2020,107034,50,2
2020,107035,40,2
2020,107036,43,2
2020,107037,14,2
2020,107038,40,2
2020,107039,20,2
2020,107042,16,2
2020,107043,50,2
2020,107045,20,2
2020,107046,92,2
2020,107047,22,2
2020,107050,6,2
2020,107051,1,2
2020,107053,7,2
2020,107054,2,2
2020,107055,4,2
2020,107057,8,2
2020,107059,14,2
2020,107060,50,2
2020,107061,88,2
2020,107062,24,2
2020,107063,36,2
2020,107065,9,2
2020,107067,14,2
2020,107068,13,2
2020,107069,88,2
2020,107071,38,2
2020,107072,62,2
2020,107073,90,2
2020,107074,51,2
2020,107075,27,2
2020,107076,923,2
2020,107077,28,2
2020,107078,27,2
2020,107081,94,2
2020,107083,274,2
2020,107084,789,2
2020,107085,108,2
2020,107087,193,2
2020,107088,65,2
2020,107089,326,2
2020,107090,70,2
2020,107092,676,2
2020,107093,1,2
2020,107094,30,2
2020,107095,205,2
2020,107097,56,2
2020,107098,734,2
2020,107099,255,2
2020,107101,62,2
2020,107102,16,2
2020,107107,20,2
2020,107108,381,2
2020,107109,63,2
2020,107110,10,2
2020,107111,98,2
2020,107112,54,2
2020,107114,3,2
2020,107115,1,2
2020,107116,17,2
2020,107118,28,2
2020,107119,25,2
2020,107121,46,2
2020,107122,31,2
2020,107123,53,2
2020,107124,22,2
2020,107125,30,2
2020,107126,33,2
2020,107127,38,2
2020,107128,10,2
2020,107129,52,2
2020,107131,89,2
2020,107132,53,2
2020,107134,51,2
2020,107135,2232,2
2020,107137,2437,2
2020,107138,510,2
2020,107141,412,2
2020,107142,32,2
2020,107144,3548,2
2020,107146,86,2
2020,107147,7,2
2020,107148,16,2
2020,107150,11,2
2020,107151,111,2
2020,107152,90,2
2020,107154,332,2
2020,107155,35,2
2020,107156,27,2
2020,107157,24,2
2020,107159,42,2
2020,107161,24,2
2020,107162,2,2
2020,107164,6,2
2020,107168,6,2
2020,107169,5,2
2020,107171,10,2
2020,107172,98,2
2020,107175,47,2
2020,107177,6,2
2020,107178,73,2
2020,107179,124,2
2020,107180,11,2
2020,107181,10,2
2020,107184,12,2
2020,107185,9,2
2020,107186,14,2
2020,107187,2,2
2020,107188,28,2
2020,107189,2,2
2020,107190,14,2
2020,107191,65,2
2020,107192,13,2
2020,107193,471,2
2020,107194,160,2
2020,107195,104,2
2020,107196,214,2
2020,107198,410,2
2020,107200,21,2
2020,107201,160,2
2020,107202,2,2
2020,107203,12,2
2020,107204,9,2
2020,107205,4,2
2020,107206,12,2
2020,107209,3,2
2020,107211,96,2
2020,107212,14,2
2020,107213,26,2
2020,107214,6,2
2020,107215,29,2
2020,107217,69,2
2020,107220,19,2
2020,107223,8,2
2020,107224,12,2
2020,107228,4,2
2020,107229,1,2
2020,107230,8,2
2020,107231,182,2
2020,107232,5,2
2020,107233,47,2
2020,107234,2,2
2020,107235,6,2
2020,107236,6,2
2020,107237,47,2
2020,107238,12,2
2020,107239,9,2
2020,107240,15,2
2020,107241,69,2
2020,107242,36,2
2020,107246,41,2
2020,107247,23,2
2020,107248,16,2
2020,107249,2,2
2020,107250,9,2
2020,107252,14,2
2020,107253,58,2
2020,107254,30,2
2020,107255,45,2
2020,107256,279,2
2020,107258,15,2
2020,107259,18,2
2020,107260,126,2
2020,107261,12,2
2020,107262,6,2
2020,107263,21,2
2020,107264,18,2
2020,107265,20,2
2020,107266,532,2
2020,107267,49,2
2020,107270,6,2
2020,107271,1,2
2020,107273,70,2
2020,107275,19,2
2020,107276,81,2
2020,107278,64,2
2020,107279,125,2
2020,107280,60,2
2020,107281,55,2
2020,107283,12,2
2020,107285,28,2
2020,107287,2,2
2020,107289,207,2
2020,107290,2,2
2020,107291,14,2
2020,107292,6,2
2020,107293,20,2
2020,107294,1,2
2020,107295,30,2
2020,107296,3,2
2020,107297,32,2
2020,107299,44,2
2020,107300,42,2
2020,107303,49,2
2020,107304,53,2
2020,107305,40,2
2020,107306,16,2
2020,107307,27,2
2020,107309,82,2
2020,107310,57,2
2020,107311,192,2
2020,107312,14,2
2020,107314,13,2
2020,107315,8,2
2020,107317,27,2
2020,107322,11,2
2020,107323,26,2
2020,107324,9,2
2020,107326,5,2
2020,107327,16,2
2020,107328,10,2
2020,107329,13,2
2020,107330,19,2
2020,107332,5,2
2020,107333,1,2
2020,107334,60,2
2020,107335,4,2
2020,107336,15,2
2020,107338,41,2
2020,107339,109,2
2020,107340,122,2
2020,107341,1589,2
2020,107342,347,2
2020,107343,141,2
2020,107344,387,2
2020,107346,27,2
2020,107349,23,2
2020,107350,62,2
2020,107351,102,2
2020,107352,472,2
2020,107354,6,2
2020,107355,159,2
2020,107356,147,2
2020,107357,3244,2
2020,107358,51,2
2020,107360,47,2
2020,107361,71,2
2020,107362,157,2
2020,107363,17,2
2020,107364,64,2
2020,107365,30,2
2020,107366,46,2
2020,107367,187,2
2020,107368,509,2
2020,107370,119,2
2020,107371,1121,2
2020,107372,590,2
2020,107373,606,2
2020,107374,14,2
2020,107375,751,2
2020,107377,399,2
2020,107378,1,2
2020,107380,121,2
2020,107381,155,2
2020,107384,9,2
2020,107385,1,2
2020,107389,23,2
2020,107390,204,2
2020,107391,65,2
2020,107393,22,2
2020,107394,5,2
2020,107398,122,2
2020,107399,16,2
2020,107400,54,2
2020,107401,336,2
2020,107402,3,2
2020,107403,27,2
2020,107406,14,2
2020,107407,26,2
2020,107408,3,2
2020,107409,11,2
2020,107410,5,2
2020,107412,3,2
2020,107416,210,2
2020,107417,12,2
2020,107418,356,2
2020,107419,2,2
2020,107420,303,2
2020,107423,15,2
2020,107425,63,2
2020,107427,1,2
2020,107429,26,2
2020,107430,70,2
2020,107431,43,2
2020,107432,72,2
2020,107433,21,2
2020,107435,67,2
2020,107437,181,2
2020,107439,1246,2
2020,107440,26,2
2020,107441,10,2
2020,107442,11,2
2020,107443,37,2
2020,107446,22,2
2020,107447,22,2
2020,107449,18,2
2020,107450,185,2
2020,107451,11,2
2020,107453,2,2
2020,107454,2,2
2020,107455,483,2
2020,107456,28,2
2020,107457,195,2
2020,107459,1959,2
2020,107460,729,2
2020,107462,239,2
2020,107463,40,2
2020,107466,42,2
2020,107467,7,2
2020,107468,49,2
2020,107469,27,2
2020,107470,3,2
2020,107471,13,2
2020,107473,33,2
2020,107474,254,2
2020,107475,81,2
2020,107476,26,2
2020,107477,2,2
2020,107478,14,2
2020,107480,22,2
2020,107484,222,2
2020,107486,18,2
2020,107487,50,2
2020,107488,168,2
2020,107489,73,2
2020,107491,1,2
2020,107494,26,2
2020,107496,17,2
2020,107497,377,2
2020,107498,213,2
2020,107499,233,2
2020,107500,196,2
2020,107501,35,2
2020,107502,443,2
2020,107503,236,2
2020,107506,12,2
2020,107507,1,2
2020,107509,83,2
2020,107510,109,2
2020,107511,506,2
2020,107512,22,2
2020,107513,1,2
2020,107514,19,2
2020,107517,9,2
2020,107518,6,2
2020,107520,82,2
2020,107521,104,2
2020,107522,747,2
2020,107523,6,2
2020,107524,53,2
2020,107525,101,2
2020,107526,12,2
2020,107527,128,2
2020,107528,117,2
2020,107529,3,2
2020,107530,13,2
2020,107531,3,2
2020,107532,31,2
2020,107533,4,2
2020,107534,168,2
2020,107535,717,2
2020,107536,77,2
2020,107537,69,2
2020,107539,4,2
2020,107540,17,2
2020,107541,181,2
2020,107542,27,2
2020,107543,27,2
2020,107544,11,2
2020,107545,14,2
2020,107547,8,2
2020,107548,9,2
2020,107549,2,2
2020,107550,622,2
2020,107552,357,2
2020,107553,76,2
2020,107554,56,2
2020,107556,30,2
2020,107557,119,2
2020,107558,9,2
2020,107559,39,2
2020,107561,15,2
2020,107562,3,2
2020,107568,2,2
2020,107571,30,2
2020,107572,146,2
2020,107573,4,2
2020,107574,93,2
2020,107575,29,2
2020,107576,105,2
2020,107578,7,2
2020,107579,4,2
2020,107580,6,2
2020,107581,1,2
2020,107584,5,2
2020,107585,22,2
2020,107586,12,2
2020,107587,29,2
2020,107588,12,2
2020,107589,186,2
2020,107590,231,2
2020,107591,6,2
2020,107592,1,2
2020,107593,155,2
2020,107595,8,2
2020,107596,31,2
2020,107598,160,2
2020,107601,3,2
2020,107603,27,2
2020,107604,1,2
2020,107605,57,2
2020,107606,42,2
2020,107607,35,2
2020,107609,2,2
2020,107611,821,2
2020,107612,49,2
2020,107613,21,2
2020,107614,50,2
2020,107615,19,2
2020,107616,19,2
2020,107617,11,2
2020,107618,18,2
2020,107619,33,2
2020,107620,3,2
2020,107621,21,2
2020,107622,13,2
2020,107623,60,2
2020,107624,47,2
2020,107625,50,2
2020,107628,154,2
2020,107629,100,2
2020,107630,99,2
2020,107631,95,2
2020,107634,98,2
2020,107635,32,2
2020,107636,6,2
2020,107637,1,2
2020,107639,1,2
2020,107640,1,2
2020,107641,19,2
2020,107642,7,2
2020,107644,26,2
2020,107646,10,2
2020,107647,12,2
2020,107648,31,2
2020,107649,21,2
2020,107650,22,2
2020,107651,215,2
2020,107652,50,2
2020,107653,72,2
2020,107654,31,2
2020,107655,58,2
2020,107659,37,2
2020,107660,66,2
2020,107662,1,2
2020,107663,130,2
2020,107665,238,2
2020,107666,22,2
2020,107668,1,2
2020,107669,10,2
2020,107670,21,2
2020,107671,10,2
2020,107673,25,2
2020,107674,27,2
2020,107675,17,2
2020,107676,208,2
2020,107678,259,2
2020,107679,592,2
2020,107680,310,2
2020,107681,29,2
2020,107682,21,2
2020,107686,18,2
2020,107687,6,2
2020,107688,10,2
2020,107689,11,2
2020,107690,6,2
2020,107692,1,2
2020,107693,109,2
2020,107694,1,2
2020,107695,6,2
2020,107696,218,2
2020,107697,6,2
2020,107700,8,2
2020,107701,15,2
2020,107702,11,2
2020,107704,1,2
2020,107705,7,2
2020,107706,28,2
2020,107707,7,2
2020,107708,2,2
2020,107709,12,2
2020,107710,56,2
2020,107711,45,2
2020,107712,2,2
2020,107713,7,2
2020,107714,2213,2
2020,107715,2,2
2020,107716,18,2
2020,107717,49,2
2020,107718,19,2
2020,107719,531,2
2020,107720,2737,2
2020,107723,21,2
2020,107724,88,2
2020,107725,20,2
2020,107726,53,2
2020,107727,198,2
2020,107728,465,2
2020,107729,26,2
2020,107731,194,2
2020,107733,45,2
2020,107736,63,2
2020,107737,5,2
2020,107738,2,2
2020,107739,14,2
2020,107740,363,2
2020,107741,2,2
2020,107744,19,2
2020,107745,2,2
2020,107750,4,2
2020,107751,13,2
2020,107752,33,2
2020,107755,45,2
2020,107756,77,2
2020,107757,89,2
2020,107758,59,2
2020,107759,98,2
2020,107761,171,2
2020,107762,73,2
2020,107764,136,2
2020,107766,14,2
2020,107767,5,2
2020,107768,18,2
2020,107769,34,2
2020,107770,181,2
2020,107771,126,2
2020,107772,66,2
2020,107774,50,2
2020,107776,82,2
2020,107777,126,2
2020,107778,42,2
2020,107779,100,2
2020,107780,37,2
2020,107781,77,2
2020,107782,370,2
2020,107783,311,2
2020,107786,27,2
2020,107787,17,2
2020,107788,1221,2
2020,107789,204,2
2020,107790,95,2
2020,107792,94,2
2020,107793,80,2
2020,107794,627,2
2020,107795,150,2
2020,107796,60,2
2020,107797,512,2
2020,107798,291,2
2020,107800,1,2
2020,107801,3,2
2020,107802,12,2
2020,107803,59,2
2020,107805,138,2
2020,107806,660,2
2020,107809,17,2
2020,107810,30,2
2020,107812,91,2
2020,107815,11,2
2020,107817,44,2
2020,107819,7,2
2020,107820,16,2
2020,107821,9,2
2020,107822,107,2
2020,107823,11,2
2020,107827,433,2
2020,107828,87,2
2020,107829,99,2
2020,107830,51,2
2020,107831,14,2
2020,107832,30,2
2020,107833,43,2
2020,107834,43,2
2020,107835,82,2
2020,107836,33,2
2020,107837,102,2
2020,107838,35,2
2020,107839,351,2
2020,107842,286,2
2020,107843,88,2
2020,107844,563,2
2020,107845,1967,2
2020,107846,983,2
2020,107848,29,2
2020,107849,11,2
2020,107850,26,2
2020,107851,25,2
2020,107852,40,2
2020,107853,24,2
2020,107854,25,2
2020,107855,117,2
2020,107856,62,2
2020,107857,1311,2
2020,107858,18,2
2020,107862,21,2
2020,107863,63,2
2020,107865,39,2
2020,107866,56,2
2020,107867,71,2
2020,107869,313,2
2020,107870,3,2
2020,107871,125,2
2020,107873,38,2
2020,107874,190,2
2020,107875,298,2
2020,107876,120,2
2020,107879,1002,2
2020,107880,113,2
2020,107881,30,2
2020,107883,113,2
2020,107884,97,2
2020,107885,127,2
2020,107886,3,2
2020,107889,41,2
2020,107890,113,2
2020,107893,569,2
2020,107894,121,2
2020,107896,15,2
2020,107897,402,2
2020,107898,200,2
2020,107899,64,2
2020,107901,843,2
2020,107902,1,2
2020,107903,25,2
2020,107904,4,2
2020,107905,64,2
2020,107906,3082,2
2020,107908,44,2
2020,107909,200,2
2020,107910,779,2
2020,107912,441,2
2020,107913,1,2
2020,107914,5,2
2020,107915,29,2
2020,107916,39,2
2020,107917,16,2
2020,107918,17,2
2020,107920,205,2
2020,107922,26,2
2020,107923,9,2
2020,107924,36,2
2020,107925,18,2
2020,107927,19,2
2020,107928,84,2
2020,107929,430,2
2020,107930,15,2
2020,107935,52,2
2020,107936,384,2
2020,107937,13,2
2020,107938,128,2
2020,107939,3,2
2020,107940,4,2
2020,107941,8,2
2020,107942,17,2
2020,107943,116,2
2020,107944,2,2
2020,107945,181,2
2020,107946,17,2
2020,107947,112,2
2020,107948,232,2
2020,107951,51,2
2020,107952,9,2
2020,107953,49,2
2020,107956,22,2
2020,107959,8,2
2020,107960,10,2
2020,107962,32,2
2020,107963,78,2
2020,107964,34,2
2020,107965,148,2
2020,107966,22,2
2020,107969,35,2
2020,107970,1,2
2020,107971,962,2
2020,107972,18,2
2020,107973,10,2
2020,107974,1,2
2020,107975,13,2
2020,107976,5,2
2020,107977,5,2
2020,107978,4,2
2020,107979,1,2
2020,107980,25,2
2020,107981,37,2
2020,107982,18,2
2020,107983,295,2
2020,107984,624,2
2020,107987,2,2
2020,107989,185,2
2020,107991,12,2
2020,107992,31,2
2020,107993,186,2
2020,107994,10,2
2020,107995,13,2
2020,107996,9,2
2020,107997,119,2
2020,107998,78,2
2020,107999,2,2
2020,108000,26,2
2020,108001,140,2
2020,108002,119,2
2020,108003,160,2
2020,108004,47,2
2020,108005,116,2
2020,108006,59,2
2020,108007,13,2
2020,108008,2,2
2020,108009,990,2
2020,108011,5,2
2020,108012,2,2
2020,108014,8,2
2020,108015,34,2
2020,108016,383,2
2020,108017,200,2
2020,108018,265,2
2020,108019,407,2
2020,108020,3627,2
2020,108021,929,2
2020,108022,556,2
2020,108024,128,2
2020,108026,152,2
2020,108027,120,2
2020,108028,9,2
2020,108031,46,2
2020,108033,31,2
2020,108034,11,2
2020,108035,2,2
2020,108036,2,2
2020,108037,2,2
2020,108038,3,2
2020,108040,3,2
2020,108041,174,2
2020,108042,100,2
2020,108044,136,2
2020,108046,303,2
2020,108047,103,2
2020,108048,187,2
2020,108049,259,2
2020,108051,16,2
2020,108052,118,2
2020,108054,431,2
2020,108056,24,2
2020,108057,415,2
2020,108058,7,2
2020,108060,20,2
2020,108063,19,2
2020,108064,23,2
2020,108065,3,2
2020,108066,4,2
2020,108067,18,2
2020,108069,307,2
2020,108070,11,2
2020,108071,70,2
2020,108072,21,2
2020,108073,6,2
2020,108076,35,2
2020,108077,10,2
2020,108079,24,2
2020,108080,76,2
2020,108081,46,2
2020,108082,35,2
2020,108083,36,2
2020,108084,47,2
2020,108085,43,2
2020,108086,43,2
2020,108087,164,2
2020,108088,15,2
2020,108089,11,2
2020,108090,98,2
2020,108097,13,2
2020,108098,1,2
2020,108099,2,2
2020,108100,108,2
2020,108102,33,2
2020,108103,12,2
2020,108104,7,2
2020,108105,18,2
2020,108106,33,2
2020,108107,46,2
2020,108108,7,2
2020,108109,8,2
2020,108110,4,2
2020,108111,72,2
2020,108113,167,2
2020,108114,178,2
2020,108118,144,2
2020,108119,16,2
2020,108120,152,2
2020,108121,123,2
2020,108123,98,2
2020,108124,93,2
2020,108126,76,2
2020,108127,123,2
2020,108128,65,2
2020,108129,51,2
2020,108130,1945,2
2020,108131,602,2
2020,108132,51,2
2020,108136,22,2
2020,108137,962,2
2020,108138,97,2
2020,108139,28,2
2020,108140,388,2
2020,108141,151,2
2020,108142,127,2
2020,108143,86,2
2020,108144,150,2
2020,108146,4,2
2020,108147,35,2
2020,108148,48,2
2020,108149,14,2
2020,108150,140,2
2020,108151,280,2
2020,108152,44,2
2020,108153,8,2
2020,108154,28,2
2020,108155,40,2
2020,108157,153,2
2020,108158,276,2
2020,108159,1,2
2020,108160,9,2
2020,108161,40,2
2020,108162,1,2
2020,108163,42,2
2020,108166,9,2
2020,108167,29,2
2020,108168,31,2
2020,108169,108,2
2020,108170,115,2
2020,108171,124,2
2020,108172,33,2
2020,108173,197,2
2020,108174,17,2
2020,108175,35,2
2020,108177,83,2
2020,108178,113,2
2020,108179,128,2
2020,108180,59,2
2020,108181,503,2
2020,108183,33,2
2020,108184,260,2
2020,108185,81,2
2020,108186,9,2
2020,108187,33,2
2020,108189,8,2
2020,108190,58,2
2020,108191,81,2
2020,108192,3,2
2020,108194,3,2
2020,108196,21,2
2020,108197,164,2
2020,108200,64,2
2020,108201,5,2
2020,108203,3,2
2020,108212,19,2
2020,108214,15,2
2020,108215,23,2
2020,108218,33,2
2020,108220,13,2
2020,108221,8,2
2020,108223,9,2
2020,108224,60,2
2020,108227,27,2
2020,108229,195,2
2020,108231,86,2
2020,108232,1,2
2020,108234,4,2
2020,108235,22,2
2020,108236,7,2
2020,108237,16,2
2020,108238,8,2
2020,108241,43,2
2020,108243,7,2
2020,108244,28,2
2020,108246,11,2
2020,108247,15,2
2020,108253,11,2
2020,108254,6,2
2020,108255,63,2
2020,108256,5,2
2020,108257,132,2
2020,108258,1,2
2020,108261,4,2
2020,108262,94,2
2020,108263,1269,2
2020,108264,128,2
2020,108267,5,2
2020,108268,62,2
2020,108269,234,2
2020,108270,120,2
2020,108272,227,2
2020,108273,19,2
2020,108274,19,2
2020,108275,19,2
2020,108277,70,2
2020,108280,17,2
2020,108281,15,2
2020,108282,11,2
2020,108283,33,2
2020,108284,54,2
2020,108286,26,2
2020,108287,20,2
2020,108288,19,2
2020,108291,15,2
2020,108292,35,2
2020,108293,4,2
2020,108294,6,2
2020,108295,27,2
2020,108296,5,2
2020,108297,1,2
2020,108299,22,2
2020,108300,3,2
2020,108301,87,2
2020,108302,273,2
2020,108303,19,2
2020,108304,13,2
2020,108306,8,2
2020,108308,13,2
2020,108309,69,2
2020,108310,41,2
2020,108312,11,2
2020,108314,153,2
2020,108315,8,2
2020,108316,11,2
2020,108317,9,2
2020,108318,26,2
2020,108321,14,2
2020,108324,17,2
2020,108325,14,2
2020,108326,14,2
2020,108327,14,2
2020,108328,222,2
2020,108329,14,2
2020,108330,20,2
2020,108331,17,2
2020,108333,2,2
2020,108334,59,2
2020,108336,187,2
2020,108337,31,2
2020,108338,28,2
2020,108342,42,2
2020,108343,131,2
2020,108346,7,2
2020,108349,63,2
2020,108351,19,2
2020,108354,40,2
2020,108355,61,2
2020,108356,16,2
2020,108357,8,2
2020,108358,5,2
2020,108361,14,2
2020,108362,1,2
2020,108363,7,2
2020,108364,49,2
2020,108365,23,2
2020,108367,36,2
2020,108369,40,2
2020,108370,38,2
2020,108371,16,2
2020,108372,197,2
2020,108376,40,2
2020,108377,17,2
2020,108378,2,2
2020,108384,407,2
2020,108385,17,2
2020,108387,16,2
2020,108388,34,2
2020,108389,28,2
2020,108390,10,2
2020,108391,29,2
2020,108392,27,2
2020,108393,90,2
2020,108394,21,2
2020,108395,122,2
2020,108396,70,2
2020,108398,11,2
2020,108399,68,2
2020,108400,8,2
2020,108401,7,2
2020,108402,5,2
2020,108403,9,2
2020,108405,14,2
2020,108406,21,2
2020,108407,72,2
2020,108409,2,2
2020,108411,41,2
2020,108412,5,2
2020,108413,207,2
2020,108414,29,2
2020,108415,39,2
2020,108416,73,2
2020,108417,158,2
2020,108418,2,2
2020,108419,1,2
2020,108420,267,2
2020,108423,68,2
2020,108425,5,2
2020,108426,17,2
2020,108427,16,2
2020,108428,37,2
2020,108429,15,2
2020,108430,13,2
2020,108431,14,2
2020,108432,6,2
2020,108434,28,2
2020,108435,21,2
2020,108437,3,2
2020,108439,61,2
2020,108440,10,2
2020,108442,26,2
2020,108444,13,2
2020,108445,20,2
2020,108447,9,2
2020,108448,19,2
2020,108449,2,2
2020,108450,2,2
2020,108451,17,2
2020,108452,2,2
2020,108453,13,2
2020,108454,20,2
2020,108455,23,2
2020,108456,32,2
2020,108457,118,2
2020,108458,3,2
2020,108461,12,2
2020,108462,14,2
2020,108463,17,2
2020,108464,12,2
2020,108465,10,2
2020,108466,2,2
2020,108467,9,2
2020,108468,642,2
2020,108469,12,2
2020,108471,21,2
2020,108472,3,2
2020,108473,66,2
2020,108474,10,2
2020,108475,13,2
2020,108476,5,2
2020,108477,139,2
2020,108479,39,2
2020,108481,19,2
2020,108482,228,2
2020,108483,71,2
2020,108484,119,2
2020,108485,11,2
2020,108486,115,2
2020,108489,8,2
2020,108490,24,2
2020,108491,5,2
2020,108492,6,2
2020,108493,2,2
2020,108494,8,2
2020,108495,11,2
2020,108496,3,2
2020,108497,40,2
2020,108499,1,2
2020,108501,24,2
2020,108503,14,2
2020,108505,4,2
2020,108506,10,2
2020,108507,10,2
2020,108508,7,2
2020,108509,39,2
2020,108510,17,2
2020,108511,7,2
2020,108513,9,2
2020,108514,70,2
2020,108515,381,2
2020,108521,11,2
2020,108523,23,2
2020,108527,42,2
2020,108528,414,2
2020,108529,259,2
2020,108530,1,2
2020,108533,45,2
2020,108535,11,2
2020,108536,39,2
2020,108537,52,2
2020,108543,92,2
2020,108544,69,2
2020,108548,5,2
2020,108549,53,2
2020,108550,4,2
2020,108551,24,2
2020,108552,174,2
2020,108553,19,2
2020,108555,898,2
2020,108556,299,2
2020,108557,33,2
2020,108558,634,2
2020,108559,12,2
2020,108560,273,2
2020,108561,11,2
2020,108563,29,2
2020,108565,86,2
2020,108566,14,2
2020,108568,168,2
2020,108569,2,2
2020,108570,458,2
2020,108571,612,2
2020,108572,20,2
2020,108574,5,2
2020,108575,192,2
2020,108577,13,2
2020,108578,29,2
2020,108579,23,2
2020,108580,26,2
2020,108581,5,2
2020,108582,124,2
2020,108583,6,2
2020,108584,10,2
2020,108590,12,2
2020,108591,44,2
2020,108592,28,2
2020,108595,4,2
2020,108597,116,2
2020,108598,176,2
2020,108599,7,2
2020,108600,21,2
2020,108601,86,2
2020,108602,22,2
2020,108605,28,2
2020,108606,3,2
2020,108607,12,2
2020,108608,3,2
2020,108609,4,2
2020,108610,8,2
2020,108611,6,2
2020,108615,24,2
2020,108616,18,2
2020,108617,21,2
2020,108618,3,2
2020,108620,58,2
2020,108621,1,2
2020,108622,96,2
2020,108624,29,2
2020,108625,138,2
2020,108628,115,2
2020,108630,28,2
2020,108631,115,2
2020,108632,483,2
2020,108633,26,2
2020,108634,317,2
2020,108635,242,2
2020,108636,359,2
2020,108639,24,2
2020,108641,106,2
2020,108642,132,2
2020,108643,211,2
2020,108644,351,2
2020,108645,24,2
2020,108646,94,2
2020,108647,147,2
2020,108648,80,2
2020,108649,56,2
2020,108650,1460,2
2020,108652,10,2
2020,108653,96,2
2020,108654,3,2
2020,108655,14,2
2020,108656,3,2
2020,108657,62,2
2020,108660,3,2
2020,108661,3,2
2020,108662,11,2
2020,108663,2,2
2020,108664,121,2
2020,108665,3,2
2020,108666,20,2
2020,108667,28,2
2020,108670,12,2
2020,108672,5,2
2020,108673,5,2
2020,108674,39,2
2020,108675,54,2
2020,108676,44,2
2020,108677,3,2
2020,108678,7,2
2020,108679,2,2
2020,108687,9,2
2020,108688,24,2
2020,108689,2,2
2020,108690,49,2
2020,108691,18,2
2020,108693,16,2
2020,108695,9,2
2020,108696,6,2
2020,108697,18,2
2020,108698,31,2
2020,108699,40,2
2020,108700,30,2
2020,108701,33,2
2020,108705,168,2
2020,108706,152,2
2020,108707,28,2
2020,108708,13,2
2020,108709,280,2
2020,108711,211,2
2020,108712,1003,2
2020,108714,57,2
2020,108715,35,2
2020,108716,121,2
2020,108717,27,2
2020,108718,132,2
2020,108719,80,2
